group|var_name|var_label|var_type|var_level|t0_var|time_start|time_end|code_type|code_include|code_exclude|notes
education|long_education|Long education||||||hfaudd|5358||
education|long_education|Long education||||||hfaudd|5359||
education|long_education|Long education||||||hfaudd|5399||
education|long_education|Long education||||||hfaudd|5416||
education|long_education|Long education||||||hfaudd|5417||
education|long_education|Long education||||||hfaudd|5424||
education|long_education|Long education||||||hfaudd|5426||
education|long_education|Long education||||||hfaudd|5427||
education|long_education|Long education||||||hfaudd|5429||
education|long_education|Long education||||||hfaudd|5431||
education|long_education|Long education||||||hfaudd|5432||
education|long_education|Long education||||||hfaudd|5434||
education|long_education|Long education||||||hfaudd|5435||
education|long_education|Long education||||||hfaudd|5436||
education|long_education|Long education||||||hfaudd|5437||
education|long_education|Long education||||||hfaudd|5438||
education|long_education|Long education||||||hfaudd|5439||
education|long_education|Long education||||||hfaudd|5440||
education|long_education|Long education||||||hfaudd|5441||
education|long_education|Long education||||||hfaudd|5442||
education|long_education|Long education||||||hfaudd|5444||
education|long_education|Long education||||||hfaudd|5445||
education|long_education|Long education||||||hfaudd|5446||
education|long_education|Long education||||||hfaudd|5447||
education|long_education|Long education||||||hfaudd|5450||
education|long_education|Long education||||||hfaudd|5451||
education|long_education|Long education||||||hfaudd|5456||
education|long_education|Long education||||||hfaudd|5458||
education|long_education|Long education||||||hfaudd|5459||
education|long_education|Long education||||||hfaudd|5460||
education|long_education|Long education||||||hfaudd|5461||
education|long_education|Long education||||||hfaudd|5462||
education|long_education|Long education||||||hfaudd|5463||
education|long_education|Long education||||||hfaudd|5464||
education|long_education|Long education||||||hfaudd|5467||
education|long_education|Long education||||||hfaudd|5469||
education|long_education|Long education||||||hfaudd|5471||
education|long_education|Long education||||||hfaudd|5475||
education|long_education|Long education||||||hfaudd|5476||
education|long_education|Long education||||||hfaudd|5478||
education|long_education|Long education||||||hfaudd|5479||
education|long_education|Long education||||||hfaudd|5480||
education|long_education|Long education||||||hfaudd|5481||
education|long_education|Long education||||||hfaudd|5482||
education|long_education|Long education||||||hfaudd|5483||
education|long_education|Long education||||||hfaudd|5484||
education|long_education|Long education||||||hfaudd|5485||
education|long_education|Long education||||||hfaudd|5486||
education|long_education|Long education||||||hfaudd|5487||
education|long_education|Long education||||||hfaudd|5488||
education|long_education|Long education||||||hfaudd|5489||
education|long_education|Long education||||||hfaudd|5490||
education|long_education|Long education||||||hfaudd|5491||
education|long_education|Long education||||||hfaudd|5492||
education|long_education|Long education||||||hfaudd|5493||
education|long_education|Long education||||||hfaudd|5494||
education|long_education|Long education||||||hfaudd|5495||
education|long_education|Long education||||||hfaudd|5496||
education|long_education|Long education||||||hfaudd|5497||
education|long_education|Long education||||||hfaudd|5498||
education|long_education|Long education||||||hfaudd|5499||
education|long_education|Long education||||||hfaudd|5508||
education|long_education|Long education||||||hfaudd|5511||
education|long_education|Long education||||||hfaudd|5512||
education|long_education|Long education||||||hfaudd|5513||
education|long_education|Long education||||||hfaudd|5514||
education|long_education|Long education||||||hfaudd|5515||
education|long_education|Long education||||||hfaudd|5516||
education|long_education|Long education||||||hfaudd|5517||
education|long_education|Long education||||||hfaudd|5518||
education|long_education|Long education||||||hfaudd|5519||
education|long_education|Long education||||||hfaudd|5520||
education|long_education|Long education||||||hfaudd|5521||
education|long_education|Long education||||||hfaudd|5522||
education|long_education|Long education||||||hfaudd|5523||
education|long_education|Long education||||||hfaudd|5524||
education|long_education|Long education||||||hfaudd|5525||
education|long_education|Long education||||||hfaudd|5526||
education|long_education|Long education||||||hfaudd|5527||
education|long_education|Long education||||||hfaudd|5528||
education|long_education|Long education||||||hfaudd|5529||
education|long_education|Long education||||||hfaudd|5530||
education|long_education|Long education||||||hfaudd|5531||
education|long_education|Long education||||||hfaudd|5541||
education|long_education|Long education||||||hfaudd|5542||
education|long_education|Long education||||||hfaudd|5543||
education|long_education|Long education||||||hfaudd|5545||
education|long_education|Long education||||||hfaudd|5546||
education|long_education|Long education||||||hfaudd|5547||
education|long_education|Long education||||||hfaudd|5550||
education|long_education|Long education||||||hfaudd|5551||
education|long_education|Long education||||||hfaudd|5552||
education|long_education|Long education||||||hfaudd|5553||
education|long_education|Long education||||||hfaudd|5555||
education|long_education|Long education||||||hfaudd|5556||
education|long_education|Long education||||||hfaudd|5557||
education|long_education|Long education||||||hfaudd|5561||
education|long_education|Long education||||||hfaudd|5562||
education|long_education|Long education||||||hfaudd|5563||
education|long_education|Long education||||||hfaudd|5564||
education|long_education|Long education||||||hfaudd|5565||
education|long_education|Long education||||||hfaudd|5566||
education|long_education|Long education||||||hfaudd|5575||
education|long_education|Long education||||||hfaudd|5580||
education|long_education|Long education||||||hfaudd|5581||
education|long_education|Long education||||||hfaudd|5582||
education|long_education|Long education||||||hfaudd|5583||
education|long_education|Long education||||||hfaudd|5586||
education|long_education|Long education||||||hfaudd|5587||
education|long_education|Long education||||||hfaudd|5600||
education|long_education|Long education||||||hfaudd|5602||
education|long_education|Long education||||||hfaudd|5603||
education|long_education|Long education||||||hfaudd|5606||
education|long_education|Long education||||||hfaudd|5607||
education|long_education|Long education||||||hfaudd|5611||
education|long_education|Long education||||||hfaudd|5615||
education|long_education|Long education||||||hfaudd|5616||
education|long_education|Long education||||||hfaudd|5618||
education|long_education|Long education||||||hfaudd|5619||
education|long_education|Long education||||||hfaudd|5620||
education|long_education|Long education||||||hfaudd|5630||
education|long_education|Long education||||||hfaudd|5631||
education|long_education|Long education||||||hfaudd|5632||
education|long_education|Long education||||||hfaudd|5633||
education|long_education|Long education||||||hfaudd|5635||
education|long_education|Long education||||||hfaudd|5636||
education|long_education|Long education||||||hfaudd|5637||
education|long_education|Long education||||||hfaudd|5651||
education|long_education|Long education||||||hfaudd|5654||
education|long_education|Long education||||||hfaudd|5656||
education|long_education|Long education||||||hfaudd|5661||
education|long_education|Long education||||||hfaudd|5663||
education|long_education|Long education||||||hfaudd|5666||
education|long_education|Long education||||||hfaudd|5670||
education|long_education|Long education||||||hfaudd|5671||
education|long_education|Long education||||||hfaudd|5672||
education|long_education|Long education||||||hfaudd|5673||
education|long_education|Long education||||||hfaudd|5674||
education|long_education|Long education||||||hfaudd|5675||
education|long_education|Long education||||||hfaudd|5676||
education|long_education|Long education||||||hfaudd|5677||
education|long_education|Long education||||||hfaudd|5678||
education|long_education|Long education||||||hfaudd|5679||
education|long_education|Long education||||||hfaudd|5681||
education|long_education|Long education||||||hfaudd|5682||
education|long_education|Long education||||||hfaudd|5683||
education|long_education|Long education||||||hfaudd|5684||
education|long_education|Long education||||||hfaudd|5685||
education|long_education|Long education||||||hfaudd|5686||
education|long_education|Long education||||||hfaudd|5687||
education|long_education|Long education||||||hfaudd|5695||
education|long_education|Long education||||||hfaudd|5700||
education|long_education|Long education||||||hfaudd|5701||
education|long_education|Long education||||||hfaudd|5702||
education|long_education|Long education||||||hfaudd|5704||
education|long_education|Long education||||||hfaudd|5705||
education|long_education|Long education||||||hfaudd|5706||
education|long_education|Long education||||||hfaudd|5707||
education|long_education|Long education||||||hfaudd|5709||
education|long_education|Long education||||||hfaudd|5710||
education|long_education|Long education||||||hfaudd|5711||
education|long_education|Long education||||||hfaudd|5712||
education|long_education|Long education||||||hfaudd|5713||
education|long_education|Long education||||||hfaudd|5714||
education|long_education|Long education||||||hfaudd|5715||
education|long_education|Long education||||||hfaudd|5716||
education|long_education|Long education||||||hfaudd|5718||
education|long_education|Long education||||||hfaudd|5719||
education|long_education|Long education||||||hfaudd|5720||
education|long_education|Long education||||||hfaudd|5721||
education|long_education|Long education||||||hfaudd|5722||
education|long_education|Long education||||||hfaudd|5723||
education|long_education|Long education||||||hfaudd|5724||
education|long_education|Long education||||||hfaudd|5725||
education|long_education|Long education||||||hfaudd|5726||
education|long_education|Long education||||||hfaudd|5727||
education|long_education|Long education||||||hfaudd|5728||
education|long_education|Long education||||||hfaudd|5729||
education|long_education|Long education||||||hfaudd|5730||
education|long_education|Long education||||||hfaudd|5731||
education|long_education|Long education||||||hfaudd|5732||
education|long_education|Long education||||||hfaudd|5733||
education|long_education|Long education||||||hfaudd|5734||
education|long_education|Long education||||||hfaudd|5735||
education|long_education|Long education||||||hfaudd|5736||
education|long_education|Long education||||||hfaudd|5745||
education|long_education|Long education||||||hfaudd|5746||
education|long_education|Long education||||||hfaudd|5747||
education|long_education|Long education||||||hfaudd|5748||
education|long_education|Long education||||||hfaudd|5749||
education|long_education|Long education||||||hfaudd|5755||
education|long_education|Long education||||||hfaudd|5764||
education|long_education|Long education||||||hfaudd|5766||
education|long_education|Long education||||||hfaudd|5767||
education|long_education|Long education||||||hfaudd|5768||
education|long_education|Long education||||||hfaudd|5769||
education|long_education|Long education||||||hfaudd|5776||
education|long_education|Long education||||||hfaudd|5777||
education|long_education|Long education||||||hfaudd|5778||
education|long_education|Long education||||||hfaudd|5781||
education|long_education|Long education||||||hfaudd|5783||
education|long_education|Long education||||||hfaudd|5790||
education|long_education|Long education||||||hfaudd|5791||
education|long_education|Long education||||||hfaudd|5797||
education|long_education|Long education||||||hfaudd|5801||
education|long_education|Long education||||||hfaudd|5802||
education|long_education|Long education||||||hfaudd|5803||
education|long_education|Long education||||||hfaudd|5804||
education|long_education|Long education||||||hfaudd|5805||
education|long_education|Long education||||||hfaudd|5806||
education|long_education|Long education||||||hfaudd|5807||
education|long_education|Long education||||||hfaudd|5808||
education|long_education|Long education||||||hfaudd|5811||
education|long_education|Long education||||||hfaudd|5813||
education|long_education|Long education||||||hfaudd|5814||
education|long_education|Long education||||||hfaudd|5816||
education|long_education|Long education||||||hfaudd|5817||
education|long_education|Long education||||||hfaudd|5818||
education|long_education|Long education||||||hfaudd|5819||
education|long_education|Long education||||||hfaudd|5826||
education|long_education|Long education||||||hfaudd|5827||
education|long_education|Long education||||||hfaudd|5828||
education|long_education|Long education||||||hfaudd|5829||
education|long_education|Long education||||||hfaudd|5830||
education|long_education|Long education||||||hfaudd|5831||
education|long_education|Long education||||||hfaudd|5833||
education|long_education|Long education||||||hfaudd|5834||
education|long_education|Long education||||||hfaudd|5836||
education|long_education|Long education||||||hfaudd|5837||
education|long_education|Long education||||||hfaudd|5838||
education|long_education|Long education||||||hfaudd|5839||
education|long_education|Long education||||||hfaudd|5846||
education|long_education|Long education||||||hfaudd|5847||
education|long_education|Long education||||||hfaudd|5848||
education|long_education|Long education||||||hfaudd|5849||
education|long_education|Long education||||||hfaudd|5850||
education|long_education|Long education||||||hfaudd|5852||
education|long_education|Long education||||||hfaudd|5855||
education|long_education|Long education||||||hfaudd|5856||
education|long_education|Long education||||||hfaudd|5857||
education|long_education|Long education||||||hfaudd|5858||
education|long_education|Long education||||||hfaudd|5859||
education|long_education|Long education||||||hfaudd|5860||
education|long_education|Long education||||||hfaudd|5865||
education|long_education|Long education||||||hfaudd|5866||
education|long_education|Long education||||||hfaudd|5867||
education|long_education|Long education||||||hfaudd|5868||
education|long_education|Long education||||||hfaudd|5869||
education|long_education|Long education||||||hfaudd|5870||
education|long_education|Long education||||||hfaudd|5871||
education|long_education|Long education||||||hfaudd|5872||
education|long_education|Long education||||||hfaudd|5895||
education|long_education|Long education||||||hfaudd|5899||
education|long_education|Long education||||||hfaudd|5904||
education|long_education|Long education||||||hfaudd|5905||
education|long_education|Long education||||||hfaudd|5907||
education|long_education|Long education||||||hfaudd|5908||
education|long_education|Long education||||||hfaudd|5911||
education|long_education|Long education||||||hfaudd|5912||
education|long_education|Long education||||||hfaudd|5914||
education|long_education|Long education||||||hfaudd|5915||
education|long_education|Long education||||||hfaudd|5919||
education|long_education|Long education||||||hfaudd|5921||
education|long_education|Long education||||||hfaudd|5923||
education|long_education|Long education||||||hfaudd|5926||
education|long_education|Long education||||||hfaudd|5927||
education|long_education|Long education||||||hfaudd|5928||
education|long_education|Long education||||||hfaudd|5931||
education|long_education|Long education||||||hfaudd|5932||
education|long_education|Long education||||||hfaudd|5933||
education|long_education|Long education||||||hfaudd|5934||
education|long_education|Long education||||||hfaudd|5935||
education|long_education|Long education||||||hfaudd|5936||
education|long_education|Long education||||||hfaudd|5937||
education|long_education|Long education||||||hfaudd|5938||
education|long_education|Long education||||||hfaudd|5939||
education|long_education|Long education||||||hfaudd|5940||
education|long_education|Long education||||||hfaudd|5941||
education|long_education|Long education||||||hfaudd|5942||
education|long_education|Long education||||||hfaudd|5943||
education|long_education|Long education||||||hfaudd|5944||
education|long_education|Long education||||||hfaudd|5945||
education|long_education|Long education||||||hfaudd|5946||
education|long_education|Long education||||||hfaudd|5947||
education|long_education|Long education||||||hfaudd|5948||
education|long_education|Long education||||||hfaudd|5949||
education|long_education|Long education||||||hfaudd|5950||
education|long_education|Long education||||||hfaudd|5951||
education|long_education|Long education||||||hfaudd|5952||
education|long_education|Long education||||||hfaudd|5953||
education|long_education|Long education||||||hfaudd|5954||
education|long_education|Long education||||||hfaudd|5955||
education|long_education|Long education||||||hfaudd|5956||
education|long_education|Long education||||||hfaudd|5957||
education|long_education|Long education||||||hfaudd|5958||
education|long_education|Long education||||||hfaudd|5959||
education|long_education|Long education||||||hfaudd|5960||
education|long_education|Long education||||||hfaudd|5961||
education|long_education|Long education||||||hfaudd|5970||
education|long_education|Long education||||||hfaudd|5971||
education|long_education|Long education||||||hfaudd|5972||
education|long_education|Long education||||||hfaudd|5973||
education|long_education|Long education||||||hfaudd|5974||
education|long_education|Long education||||||hfaudd|5975||
education|long_education|Long education||||||hfaudd|5980||
education|long_education|Long education||||||hfaudd|5981||
education|long_education|Long education||||||hfaudd|5982||
education|long_education|Long education||||||hfaudd|5983||
education|long_education|Long education||||||hfaudd|5984||
education|long_education|Long education||||||hfaudd|5985||
education|long_education|Long education||||||hfaudd|5986||
education|long_education|Long education||||||hfaudd|5987||
education|long_education|Long education||||||hfaudd|5988||
education|long_education|Long education||||||hfaudd|5989||
education|long_education|Long education||||||hfaudd|5990||
education|long_education|Long education||||||hfaudd|5991||
education|long_education|Long education||||||hfaudd|5992||
education|long_education|Long education||||||hfaudd|5993||
education|long_education|Long education||||||hfaudd|5994||
education|long_education|Long education||||||hfaudd|5995||
education|long_education|Long education||||||hfaudd|6001||
education|long_education|Long education||||||hfaudd|6002||
education|long_education|Long education||||||hfaudd|6003||
education|long_education|Long education||||||hfaudd|6004||
education|long_education|Long education||||||hfaudd|6017||
education|long_education|Long education||||||hfaudd|6018||
education|long_education|Long education||||||hfaudd|6030||
education|long_education|Long education||||||hfaudd|6040||
education|long_education|Long education||||||hfaudd|6045||
education|long_education|Long education||||||hfaudd|6046||
education|long_education|Long education||||||hfaudd|6047||
education|long_education|Long education||||||hfaudd|6048||
education|long_education|Long education||||||hfaudd|6050||
education|long_education|Long education||||||hfaudd|6051||
education|long_education|Long education||||||hfaudd|6101||
education|long_education|Long education||||||hfaudd|6102||
education|long_education|Long education||||||hfaudd|6103||
education|long_education|Long education||||||hfaudd|6107||
education|long_education|Long education||||||hfaudd|6108||
education|long_education|Long education||||||hfaudd|6109||
education|long_education|Long education||||||hfaudd|6110||
education|long_education|Long education||||||hfaudd|6115||
education|long_education|Long education||||||hfaudd|6116||
education|long_education|Long education||||||hfaudd|6117||
education|long_education|Long education||||||hfaudd|6118||
education|long_education|Long education||||||hfaudd|6151||
education|long_education|Long education||||||hfaudd|6152||
education|long_education|Long education||||||hfaudd|6154||
education|long_education|Long education||||||hfaudd|6155||
education|long_education|Long education||||||hfaudd|6156||
education|long_education|Long education||||||hfaudd|6157||
education|long_education|Long education||||||hfaudd|6161||
education|long_education|Long education||||||hfaudd|6162||
education|long_education|Long education||||||hfaudd|6163||
education|long_education|Long education||||||hfaudd|6164||
education|long_education|Long education||||||hfaudd|6165||
education|long_education|Long education||||||hfaudd|6166||
education|long_education|Long education||||||hfaudd|6298||
education|long_education|Long education||||||hfaudd|6299||
education|long_education|Long education||||||hfaudd|6403||
education|long_education|Long education||||||hfaudd|6404||
education|long_education|Long education||||||hfaudd|6405||
education|long_education|Long education||||||hfaudd|6406||
education|long_education|Long education||||||hfaudd|6500||
education|long_education|Long education||||||hfaudd|6502||
education|long_education|Long education||||||hfaudd|6504||
education|long_education|Long education||||||hfaudd|6505||
education|long_education|Long education||||||hfaudd|6506||
education|long_education|Long education||||||hfaudd|6507||
education|long_education|Long education||||||hfaudd|6508||
education|long_education|Long education||||||hfaudd|6509||
education|long_education|Long education||||||hfaudd|6510||
education|long_education|Long education||||||hfaudd|6512||
education|long_education|Long education||||||hfaudd|6516||
education|long_education|Long education||||||hfaudd|6518||
education|long_education|Long education||||||hfaudd|6520||
education|long_education|Long education||||||hfaudd|6522||
education|long_education|Long education||||||hfaudd|6524||
education|long_education|Long education||||||hfaudd|6526||
education|long_education|Long education||||||hfaudd|6528||
education|long_education|Long education||||||hfaudd|6530||
education|long_education|Long education||||||hfaudd|6532||
education|long_education|Long education||||||hfaudd|6534||
education|long_education|Long education||||||hfaudd|6536||
education|long_education|Long education||||||hfaudd|6538||
education|long_education|Long education||||||hfaudd|6540||
education|long_education|Long education||||||hfaudd|6542||
education|long_education|Long education||||||hfaudd|6544||
education|long_education|Long education||||||hfaudd|6546||
education|long_education|Long education||||||hfaudd|6548||
education|long_education|Long education||||||hfaudd|6550||
education|long_education|Long education||||||hfaudd|6552||
education|long_education|Long education||||||hfaudd|6554||
education|long_education|Long education||||||hfaudd|6555||
education|long_education|Long education||||||hfaudd|6556||
education|long_education|Long education||||||hfaudd|6558||
education|long_education|Long education||||||hfaudd|6559||
education|long_education|Long education||||||hfaudd|6560||
education|long_education|Long education||||||hfaudd|6561||
education|long_education|Long education||||||hfaudd|6562||
education|long_education|Long education||||||hfaudd|6564||
education|long_education|Long education||||||hfaudd|6566||
education|long_education|Long education||||||hfaudd|6568||
education|long_education|Long education||||||hfaudd|6570||
education|long_education|Long education||||||hfaudd|6574||
education|long_education|Long education||||||hfaudd|6576||
education|long_education|Long education||||||hfaudd|6578||
education|long_education|Long education||||||hfaudd|6580||
education|long_education|Long education||||||hfaudd|6582||
education|long_education|Long education||||||hfaudd|6584||
education|long_education|Long education||||||hfaudd|6586||
education|long_education|Long education||||||hfaudd|6588||
education|long_education|Long education||||||hfaudd|6590||
education|long_education|Long education||||||hfaudd|6592||
education|long_education|Long education||||||hfaudd|6594||
education|long_education|Long education||||||hfaudd|6596||
education|long_education|Long education||||||hfaudd|6598||
education|long_education|Long education||||||hfaudd|6600||
education|long_education|Long education||||||hfaudd|6602||
education|long_education|Long education||||||hfaudd|6604||
education|long_education|Long education||||||hfaudd|6606||
education|long_education|Long education||||||hfaudd|6608||
education|long_education|Long education||||||hfaudd|6610||
education|long_education|Long education||||||hfaudd|6612||
education|long_education|Long education||||||hfaudd|6614||
education|long_education|Long education||||||hfaudd|6616||
education|long_education|Long education||||||hfaudd|6618||
education|long_education|Long education||||||hfaudd|6620||
education|long_education|Long education||||||hfaudd|6632||
education|long_education|Long education||||||hfaudd|6634||
education|long_education|Long education||||||hfaudd|6635||
education|long_education|Long education||||||hfaudd|6636||
education|long_education|Long education||||||hfaudd|6638||
education|long_education|Long education||||||hfaudd|6640||
education|long_education|Long education||||||hfaudd|6642||
education|long_education|Long education||||||hfaudd|6644||
education|long_education|Long education||||||hfaudd|6646||
education|long_education|Long education||||||hfaudd|6650||
education|long_education|Long education||||||hfaudd|6652||
education|long_education|Long education||||||hfaudd|6665||
education|long_education|Long education||||||hfaudd|6666||
education|long_education|Long education||||||hfaudd|6670||
education|long_education|Long education||||||hfaudd|6672||
education|long_education|Long education||||||hfaudd|6673||
education|long_education|Long education||||||hfaudd|6674||
education|long_education|Long education||||||hfaudd|6675||
education|long_education|Long education||||||hfaudd|6676||
education|long_education|Long education||||||hfaudd|6679||
education|long_education|Long education||||||hfaudd|6680||
education|long_education|Long education||||||hfaudd|6681||
education|long_education|Long education||||||hfaudd|6682||
education|long_education|Long education||||||hfaudd|6683||
education|long_education|Long education||||||hfaudd|6684||
education|long_education|Long education||||||hfaudd|6685||
education|long_education|Long education||||||hfaudd|6686||
education|long_education|Long education||||||hfaudd|6687||
education|long_education|Long education||||||hfaudd|6688||
education|long_education|Long education||||||hfaudd|6689||
education|long_education|Long education||||||hfaudd|6690||
education|long_education|Long education||||||hfaudd|6691||
education|long_education|Long education||||||hfaudd|6692||
education|long_education|Long education||||||hfaudd|6693||
education|long_education|Long education||||||hfaudd|6694||
education|long_education|Long education||||||hfaudd|6695||
education|long_education|Long education||||||hfaudd|6696||
education|long_education|Long education||||||hfaudd|6697||
education|long_education|Long education||||||hfaudd|6698||
education|long_education|Long education||||||hfaudd|6810||
education|long_education|Long education||||||hfaudd|7006||
education|long_education|Long education||||||hfaudd|7007||
education|long_education|Long education||||||hfaudd|7008||
education|long_education|Long education||||||hfaudd|7009||
education|long_education|Long education||||||hfaudd|7013||
education|long_education|Long education||||||hfaudd|7014||
education|long_education|Long education||||||hfaudd|7015||
education|long_education|Long education||||||hfaudd|7016||
education|long_education|Long education||||||hfaudd|7017||
education|long_education|Long education||||||hfaudd|7018||
education|long_education|Long education||||||hfaudd|7019||
education|long_education|Long education||||||hfaudd|7020||
education|long_education|Long education||||||hfaudd|7030||
education|long_education|Long education||||||hfaudd|7050||
education|long_education|Long education||||||hfaudd|7061||
education|long_education|Long education||||||hfaudd|7062||
education|long_education|Long education||||||hfaudd|7070||
education|long_education|Long education||||||hfaudd|7081||
education|long_education|Long education||||||hfaudd|7090||
education|long_education|Long education||||||hfaudd|7100||
education|long_education|Long education||||||hfaudd|7103||
education|long_education|Long education||||||hfaudd|7104||
education|long_education|Long education||||||hfaudd|7108||
education|long_education|Long education||||||hfaudd|7109||
education|long_education|Long education||||||hfaudd|7120||
education|long_education|Long education||||||hfaudd|7121||
education|long_education|Long education||||||hfaudd|7122||
education|long_education|Long education||||||hfaudd|7123||
education|long_education|Long education||||||hfaudd|7124||
education|long_education|Long education||||||hfaudd|7125||
education|long_education|Long education||||||hfaudd|7126||
education|long_education|Long education||||||hfaudd|7127||
education|long_education|Long education||||||hfaudd|7128||
education|long_education|Long education||||||hfaudd|7129||
education|long_education|Long education||||||hfaudd|7131||
education|long_education|Long education||||||hfaudd|7132||
education|long_education|Long education||||||hfaudd|7134||
education|long_education|Long education||||||hfaudd|7137||
education|long_education|Long education||||||hfaudd|7140||
education|long_education|Long education||||||hfaudd|7153||
education|long_education|Long education||||||hfaudd|7156||
education|long_education|Long education||||||hfaudd|7157||
education|long_education|Long education||||||hfaudd|7158||
education|long_education|Long education||||||hfaudd|7159||
education|long_education|Long education||||||hfaudd|7160||
education|long_education|Long education||||||hfaudd|7161||
education|long_education|Long education||||||hfaudd|7162||
education|long_education|Long education||||||hfaudd|7163||
education|long_education|Long education||||||hfaudd|7164||
education|long_education|Long education||||||hfaudd|7165||
education|long_education|Long education||||||hfaudd|7166||
education|long_education|Long education||||||hfaudd|7167||
education|long_education|Long education||||||hfaudd|7168||
education|long_education|Long education||||||hfaudd|7172||
education|long_education|Long education||||||hfaudd|7176||
education|long_education|Long education||||||hfaudd|7177||
education|long_education|Long education||||||hfaudd|7178||
education|long_education|Long education||||||hfaudd|7179||
education|long_education|Long education||||||hfaudd|7180||
education|long_education|Long education||||||hfaudd|7182||
education|long_education|Long education||||||hfaudd|7184||
education|long_education|Long education||||||hfaudd|7186||
education|long_education|Long education||||||hfaudd|7190||
education|long_education|Long education||||||hfaudd|7191||
education|long_education|Long education||||||hfaudd|7192||
education|long_education|Long education||||||hfaudd|7193||
education|long_education|Long education||||||hfaudd|7194||
education|long_education|Long education||||||hfaudd|7196||
education|long_education|Long education||||||hfaudd|7197||
education|long_education|Long education||||||hfaudd|7198||
education|long_education|Long education||||||hfaudd|7199||
education|long_education|Long education||||||hfaudd|7200||
education|long_education|Long education||||||hfaudd|7208||
education|long_education|Long education||||||hfaudd|7209||
education|long_education|Long education||||||hfaudd|7210||
education|long_education|Long education||||||hfaudd|7211||
education|long_education|Long education||||||hfaudd|7215||
education|long_education|Long education||||||hfaudd|7231||
education|long_education|Long education||||||hfaudd|7235||
education|long_education|Long education||||||hfaudd|7322||
education|long_education|Long education||||||hfaudd|7324||
education|long_education|Long education||||||hfaudd|7325||
education|long_education|Long education||||||hfaudd|7335||
education|long_education|Long education||||||hfaudd|7365||
education|long_education|Long education||||||hfaudd|7415||
education|long_education|Long education||||||hfaudd|7420||
education|long_education|Long education||||||hfaudd|7621||
education|long_education|Long education||||||hfaudd|7667||
education|long_education|Long education||||||hfaudd|7841||
education|long_education|Long education||||||hfaudd|7843||
education|long_education|Long education||||||hfaudd|7845||
education|long_education|Long education||||||hfaudd|7846||
education|long_education|Long education||||||hfaudd|7847||
education|long_education|Long education||||||hfaudd|7848||
education|long_education|Long education||||||hfaudd|7849||
education|long_education|Long education||||||hfaudd|7850||
education|long_education|Long education||||||hfaudd|7851||
education|long_education|Long education||||||hfaudd|7852||
education|long_education|Long education||||||hfaudd|7853||
education|long_education|Long education||||||hfaudd|7854||
education|long_education|Long education||||||hfaudd|7855||
education|long_education|Long education||||||hfaudd|7856||
education|long_education|Long education||||||hfaudd|7857||
education|long_education|Long education||||||hfaudd|7858||
education|long_education|Long education||||||hfaudd|7859||
education|long_education|Long education||||||hfaudd|7860||
education|long_education|Long education||||||hfaudd|7864||
education|long_education|Long education||||||hfaudd|7900||
education|long_education|Long education||||||hfaudd|7901||
education|long_education|Long education||||||hfaudd|7902||
education|long_education|Long education||||||hfaudd|7904||
education|long_education|Long education||||||hfaudd|7905||
education|long_education|Long education||||||hfaudd|7906||
education|long_education|Long education||||||hfaudd|7907||
education|long_education|Long education||||||hfaudd|7908||
education|long_education|Long education||||||hfaudd|7909||
education|long_education|Long education||||||hfaudd|7910||
education|long_education|Long education||||||hfaudd|7911||
education|long_education|Long education||||||hfaudd|7912||
education|long_education|Long education||||||hfaudd|7914||
education|long_education|Long education||||||hfaudd|7915||
education|long_education|Long education||||||hfaudd|7916||
education|long_education|Long education||||||hfaudd|7917||
education|long_education|Long education||||||hfaudd|7918||
education|long_education|Long education||||||hfaudd|7919||
education|long_education|Long education||||||hfaudd|7920||
education|long_education|Long education||||||hfaudd|7921||
education|long_education|Long education||||||hfaudd|7922||
education|long_education|Long education||||||hfaudd|7923||
education|long_education|Long education||||||hfaudd|7924||
education|long_education|Long education||||||hfaudd|7925||
education|long_education|Long education||||||hfaudd|7926||
education|long_education|Long education||||||hfaudd|7927||
education|long_education|Long education||||||hfaudd|7928||
education|long_education|Long education||||||hfaudd|7929||
education|long_education|Long education||||||hfaudd|7930||
education|long_education|Long education||||||hfaudd|7931||
education|long_education|Long education||||||hfaudd|7932||
education|long_education|Long education||||||hfaudd|7933||
education|long_education|Long education||||||hfaudd|7934||
education|long_education|Long education||||||hfaudd|7935||
education|long_education|Long education||||||hfaudd|7936||
education|long_education|Long education||||||hfaudd|7937||
education|long_education|Long education||||||hfaudd|7938||
education|long_education|Long education||||||hfaudd|7939||
education|long_education|Long education||||||hfaudd|7940||
education|long_education|Long education||||||hfaudd|7942||
education|long_education|Long education||||||hfaudd|7943||
education|long_education|Long education||||||hfaudd|7944||
education|long_education|Long education||||||hfaudd|7948||
education|long_education|Long education||||||hfaudd|7951||
education|long_education|Long education||||||hfaudd|7953||
education|long_education|Long education||||||hfaudd|7958||
education|long_education|Long education||||||hfaudd|7960||
education|long_education|Long education||||||hfaudd|7965||
education|long_education|Long education||||||hfaudd|7970||
education|long_education|Long education||||||hfaudd|8000||
education|long_education|Long education||||||hfaudd|8021||
education|long_education|Long education||||||hfaudd|8039||
education|long_education|Long education||||||hfaudd|8040||
education|long_education|Long education||||||hfaudd|8041||
education|long_education|Long education||||||hfaudd|8042||
education|long_education|Long education||||||hfaudd|8044||
education|long_education|Long education||||||hfaudd|8045||
education|long_education|Long education||||||hfaudd|8049||
education|long_education|Long education||||||hfaudd|8050||
