__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
closest_relative_type: partner|closest_relative_type|no|bd_16#prev_2021|65+|partner|1|1,521 (100.0)|100||1521
__n|__n|no|bd_17#inc_2016_2021|65+|partner|0|810 (100.0)|100||810
male|male|no|bd_17#inc_2016_2021|65+|partner|0|339 (41.9)|41.8518518518518||339
cci_g: title|cci_g|no|bd_17#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_17#inc_2016_2021|65+|partner|0|69 (8.5)|8.51851851851852||69
cci_g: 0|cci_g|no|bd_17#inc_2016_2021|65+|partner|0|529 (65.3)|65.3086419753086||529
cci_g: 1-2|cci_g|no|bd_17#inc_2016_2021|65+|partner|0|212 (26.2)|26.1728395061728||212
age_index|age_index|no|bd_17#inc_2016_2021|65+|partner|0|71.5 (67.4;76.1)|67.4410958904109|76.0628415300546|71.455071487
education_level: title|education_level|no|bd_17#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_17#inc_2016_2021|65+|partner|0|149 (18.4)|18.395061728395||149
education_level: medium_education|education_level|no|bd_17#inc_2016_2021|65+|partner|0|389 (48.0)|48.0246913580247||389
education_level: no_education|education_level|no|bd_17#inc_2016_2021|65+|partner|0|59 (7.3)|7.28395061728395||59
education_level: short_education|education_level|no|bd_17#inc_2016_2021|65+|partner|0|213 (26.3)|26.2962962962963||213
closest_relative_type: title|closest_relative_type|no|bd_17#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_17#inc_2016_2021|65+|partner|0|810 (100.0)|100||810
__n|__n|no|bd_17#inc_2016_2021|65+|partner|1|810 (100.0)|100||810
male|male|no|bd_17#inc_2016_2021|65+|partner|1|339 (41.9)|41.8518518518518||339
cci_g: title|cci_g|no|bd_17#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_17#inc_2016_2021|65+|partner|1|57 (7.0)|7.03703703703703||57
cci_g: 0|cci_g|no|bd_17#inc_2016_2021|65+|partner|1|539 (66.5)|66.5432098765432||539
cci_g: 1-2|cci_g|no|bd_17#inc_2016_2021|65+|partner|1|214 (26.4)|26.4197530864197||214
age_index|age_index|no|bd_17#inc_2016_2021|65+|partner|1|71.3 (67.1;76.2)|67.1123287671233|76.1752900666217|71.261030017
education_level: title|education_level|no|bd_17#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_17#inc_2016_2021|65+|partner|1|200 (24.7)|24.6913580246913||200
education_level: medium_education|education_level|no|bd_17#inc_2016_2021|65+|partner|1|380 (46.9)|46.9135802469135||380
education_level: no_education|education_level|no|bd_17#inc_2016_2021|65+|partner|1|62 (7.7)|7.65432098765432||62
education_level: short_education|education_level|no|bd_17#inc_2016_2021|65+|partner|1|168 (20.7)|20.7407407407407||168
closest_relative_type: title|closest_relative_type|no|bd_17#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_17#inc_2016_2021|65+|partner|1|810 (100.0)|100||810
__n|__n|no|bd_17#prev_2021|65+|partner|0|971 (100.0)|100||971
male|male|no|bd_17#prev_2021|65+|partner|0|386 (39.8)|39.7528321318228||386
cci_g: title|cci_g|no|bd_17#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_17#prev_2021|65+|partner|0|100 (10.3)|10.2986611740473||100
cci_g: 0|cci_g|no|bd_17#prev_2021|65+|partner|0|608 (62.6)|62.615859938208||608
cci_g: 1-2|cci_g|no|bd_17#prev_2021|65+|partner|0|263 (27.1)|27.0854788877445||263
age_index|age_index|no|bd_17#prev_2021|65+|partner|0|72.8 (67.9;77.1)|67.9013698630137|77.1068493150685|72.844262295
education_level: title|education_level|no|bd_17#prev_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_17#prev_2021|65+|partner|0|233 (24.0)|23.9958805355303||233
education_level: medium_education|education_level|no|bd_17#prev_2021|65+|partner|0|434 (44.7)|44.6961894953656||434
education_level: no_education|education_level|no|bd_17#prev_2021|65+|partner|0|61 (6.3)|6.28218331616889||61
education_level: short_education|education_level|no|bd_17#prev_2021|65+|partner|0|243 (25.0)|25.0257466529351||243
closest_relative_type: title|closest_relative_type|no|bd_17#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_17#prev_2021|65+|partner|0|971 (100.0)|100||971
__n|__n|no|bd_17#prev_2021|65+|partner|1|971 (100.0)|100||971
male|male|no|bd_17#prev_2021|65+|partner|1|386 (39.8)|39.7528321318228||386
cci_g: title|cci_g|no|bd_17#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_17#prev_2021|65+|partner|1|82 (8.4)|8.44490216271884||82
cci_g: 0|cci_g|no|bd_17#prev_2021|65+|partner|1|612 (63.0)|63.0278063851699||612
cci_g: 1-2|cci_g|no|bd_17#prev_2021|65+|partner|1|277 (28.5)|28.5272914521112||277
age_index|age_index|no|bd_17#prev_2021|65+|partner|1|72.9 (68.1;77.6)|68.0573770491803|77.6164383561643|72.857923497
education_level: title|education_level|no|bd_17#prev_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_17#prev_2021|65+|partner|1|236 (24.3)|24.3048403707518||236
education_level: medium_education|education_level|no|bd_17#prev_2021|65+|partner|1|430 (44.3)|44.2842430484037||430
education_level: no_education|education_level|no|bd_17#prev_2021|65+|partner|1|74 (7.6)|7.62100926879505||74
education_level: short_education|education_level|no|bd_17#prev_2021|65+|partner|1|231 (23.8)|23.7899073120494||231
closest_relative_type: title|closest_relative_type|no|bd_17#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_17#prev_2021|65+|partner|1|971 (100.0)|100||971
__n|__n|no|bd_18#inc_2016_2021|65+|partner|0|6,595 (100.0)|100||6595
male|male|no|bd_18#inc_2016_2021|65+|partner|0|2,089 (31.7)|31.6755117513267||2089
cci_g: title|cci_g|no|bd_18#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_18#inc_2016_2021|65+|partner|0|615 (9.3)|9.32524639878696||615
cci_g: 0|cci_g|no|bd_18#inc_2016_2021|65+|partner|0|4,057 (61.5)|61.516300227445||4057
cci_g: 1-2|cci_g|no|bd_18#inc_2016_2021|65+|partner|0|1,923 (29.2)|29.158453373768||1923
age_index|age_index|no|bd_18#inc_2016_2021|65+|partner|0|73.8 (69.3;78.6)|69.3134141777079|78.586301369863|73.787880829
education_level: title|education_level|no|bd_18#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_18#inc_2016_2021|65+|partner|0|1,349 (20.5)|20.4548900682335||1349
education_level: medium_education|education_level|no|bd_18#inc_2016_2021|65+|partner|0|3,000 (45.5)|45.489006823351||3000
education_level: no_education|education_level|no|bd_18#inc_2016_2021|65+|partner|0|381 (5.8)|5.77710386656558||381
education_level: short_education|education_level|no|bd_18#inc_2016_2021|65+|partner|0|1,865 (28.3)|28.2789992418498||1865
closest_relative_type: title|closest_relative_type|no|bd_18#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_18#inc_2016_2021|65+|partner|0|6,595 (100.0)|100||6595
__n|__n|no|bd_18#inc_2016_2021|65+|partner|1|6,595 (100.0)|100||6595
male|male|no|bd_18#inc_2016_2021|65+|partner|1|2,089 (31.7)|31.6755117513267||2089
cci_g: title|cci_g|no|bd_18#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_18#inc_2016_2021|65+|partner|1|626 (9.5)|9.49203942380591||626
cci_g: 0|cci_g|no|bd_18#inc_2016_2021|65+|partner|1|4,080 (61.9)|61.8650492797574||4080
cci_g: 1-2|cci_g|no|bd_18#inc_2016_2021|65+|partner|1|1,889 (28.6)|28.6429112964367||1889
age_index|age_index|no|bd_18#inc_2016_2021|65+|partner|1|73.7 (69.3;78.4)|69.2767123287671|78.3995508645856|73.745400105
education_level: title|education_level|no|bd_18#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_18#inc_2016_2021|65+|partner|1|1,446 (21.9)|21.9257012888551||1446
education_level: medium_education|education_level|no|bd_18#inc_2016_2021|65+|partner|1|2,982 (45.2)|45.2160727824109||2982
education_level: no_education|education_level|no|bd_18#inc_2016_2021|65+|partner|1|432 (6.6)|6.55041698256254||432
education_level: short_education|education_level|no|bd_18#inc_2016_2021|65+|partner|1|1,735 (26.3)|26.3078089461713||1735
closest_relative_type: title|closest_relative_type|no|bd_18#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_18#inc_2016_2021|65+|partner|1|6,595 (100.0)|100||6595
__n|__n|no|bd_18#prev_2021|65+|partner|0|8,929 (100.0)|100||8929
male|male|no|bd_18#prev_2021|65+|partner|0|3,201 (35.8)|35.8494792249972||3201
cci_g: title|cci_g|no|bd_18#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_18#prev_2021|65+|partner|0|857 (9.6)|9.59793929891365||857
cci_g: 0|cci_g|no|bd_18#prev_2021|65+|partner|0|5,437 (60.9)|60.8914772090939||5437
cci_g: 1-2|cci_g|no|bd_18#prev_2021|65+|partner|0|2,635 (29.5)|29.5105834919923||2635
age_index|age_index|no|bd_18#prev_2021|65+|partner|0|74.7 (70.0;79.3)|69.9643835616438|79.2712328767123|74.693150685
education_level: title|education_level|no|bd_18#prev_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_18#prev_2021|65+|partner|0|1,878 (21.0)|21.032590435659||1878
education_level: medium_education|education_level|no|bd_18#prev_2021|65+|partner|0|4,112 (46.1)|46.0521894949042||4112
education_level: no_education|education_level|no|bd_18#prev_2021|65+|partner|0|525 (5.9)|5.87971777354687||525
education_level: short_education|education_level|no|bd_18#prev_2021|65+|partner|0|2,414 (27.0)|27.0355022958898||2414
closest_relative_type: title|closest_relative_type|no|bd_18#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_18#prev_2021|65+|partner|0|8,929 (100.0)|100||8929
__n|__n|no|bd_18#prev_2021|65+|partner|1|8,929 (100.0)|100||8929
male|male|no|bd_18#prev_2021|65+|partner|1|3,201 (35.8)|35.8494792249972||3201
cci_g: title|cci_g|no|bd_18#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_18#prev_2021|65+|partner|1|931 (10.4)|10.4266995184231||931
cci_g: 0|cci_g|no|bd_18#prev_2021|65+|partner|1|5,366 (60.1)|60.0963153768619||5366
cci_g: 1-2|cci_g|no|bd_18#prev_2021|65+|partner|1|2,632 (29.5)|29.4769851047149||2632
age_index|age_index|no|bd_18#prev_2021|65+|partner|1|74.8 (70.1;79.3)|70.1287671232876|79.2739726027397|74.808219178
education_level: title|education_level|no|bd_18#prev_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_18#prev_2021|65+|partner|1|1,945 (21.8)|21.7829544181879||1945
education_level: medium_education|education_level|no|bd_18#prev_2021|65+|partner|1|4,082 (45.7)|45.7162056221301||4082
education_level: no_education|education_level|no|bd_18#prev_2021|65+|partner|1|558 (6.2)|6.24930003359838||558
education_level: short_education|education_level|no|bd_18#prev_2021|65+|partner|1|2,344 (26.3)|26.2515399260835||2344
closest_relative_type: title|closest_relative_type|no|bd_18#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_18#prev_2021|65+|partner|1|8,929 (100.0)|100||8929
__n|__n|no|bd_19#inc_2016_2021|65+|partner|0|85 (100.0)|100||85
male|male|no|bd_19#inc_2016_2021|65+|partner|0|51 (60.0)|60||51
cci_g: title|cci_g|no|bd_19#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|65+|partner|0|6 (7.1)|7.05882352941176||6
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|65+|partner|0|49 (57.6)|57.6470588235294||49
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|65+|partner|0|30 (35.3)|35.2941176470588||30
age_index|age_index|no|bd_19#inc_2016_2021|65+|partner|0|73.9 (68.6;77.6)|68.6405718990942|77.5533423160416|73.853259975
education_level: title|education_level|no|bd_19#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|65+|partner|0|*|M|M|M
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|65+|partner|0|47 (55.3)|55.2941176470588||47
education_level: no_education|education_level|no|bd_19#inc_2016_2021|65+|partner|0|*|M|M|M
education_level: short_education|education_level|no|bd_19#inc_2016_2021|65+|partner|0|22 (25.9)|25.8823529411764||22
closest_relative_type: title|closest_relative_type|no|bd_19#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_19#inc_2016_2021|65+|partner|0|85 (100.0)|100||85
__n|__n|no|bd_19#inc_2016_2021|65+|partner|1|85 (100.0)|100||85
male|male|no|bd_19#inc_2016_2021|65+|partner|1|51 (60.0)|60||51
cci_g: title|cci_g|no|bd_19#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|65+|partner|1|9 (10.6)|10.5882352941176||9
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|65+|partner|1|49 (57.6)|57.6470588235294||49
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|65+|partner|1|27 (31.8)|31.7647058823529||27
age_index|age_index|no|bd_19#inc_2016_2021|65+|partner|1|73.1 (69.5;76.9)|69.5205479452054|76.9404296728797|73.134246575
education_level: title|education_level|no|bd_19#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|65+|partner|1|*|M|M|M
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|65+|partner|1|38 (44.7)|44.7058823529411||38
education_level: no_education|education_level|no|bd_19#inc_2016_2021|65+|partner|1|*|M|M|M
education_level: short_education|education_level|no|bd_19#inc_2016_2021|65+|partner|1|23 (27.1)|27.0588235294117||23
closest_relative_type: title|closest_relative_type|no|bd_19#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_19#inc_2016_2021|65+|partner|1|85 (100.0)|100||85
__n|__n|no|bd_19#prev_2021|65+|partner|0|1,305 (100.0)|100||1305
male|male|no|bd_19#prev_2021|65+|partner|0|873 (66.9)|66.8965517241379||873
cci_g: title|cci_g|no|bd_19#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_19#prev_2021|65+|partner|0|116 (8.9)|8.88888888888889||116
cci_g: 0|cci_g|no|bd_19#prev_2021|65+|partner|0|811 (62.1)|62.1455938697318||811
cci_g: 1-2|cci_g|no|bd_19#prev_2021|65+|partner|0|378 (29.0)|28.9655172413793||378
age_index|age_index|no|bd_19#prev_2021|65+|partner|0|71.8 (67.4;75.7)|67.4301369863013|75.7479452054794|71.791780822
education_level: title|education_level|no|bd_19#prev_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_19#prev_2021|65+|partner|0|295 (22.6)|22.6053639846743||295
education_level: medium_education|education_level|no|bd_19#prev_2021|65+|partner|0|644 (49.3)|49.3486590038314||644
education_level: no_education|education_level|no|bd_19#prev_2021|65+|partner|0|91 (7.0)|6.97318007662835||91
education_level: short_education|education_level|no|bd_19#prev_2021|65+|partner|0|275 (21.1)|21.0727969348659||275
closest_relative_type: title|closest_relative_type|no|bd_19#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_19#prev_2021|65+|partner|0|1,305 (100.0)|100||1305
__n|__n|no|bd_19#prev_2021|65+|partner|1|1,305 (100.0)|100||1305
male|male|no|bd_19#prev_2021|65+|partner|1|873 (66.9)|66.8965517241379||873
cci_g: title|cci_g|no|bd_19#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_19#prev_2021|65+|partner|1|152 (11.6)|11.647509578544||152
cci_g: 0|cci_g|no|bd_19#prev_2021|65+|partner|1|730 (55.9)|55.9386973180076||730
cci_g: 1-2|cci_g|no|bd_19#prev_2021|65+|partner|1|423 (32.4)|32.4137931034482||423
age_index|age_index|no|bd_19#prev_2021|65+|partner|1|71.5 (67.1;75.9)|67.1232876712328|75.8849315068493|71.526027397
education_level: title|education_level|no|bd_19#prev_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_19#prev_2021|65+|partner|1|287 (22.0)|21.9923371647509||287
education_level: medium_education|education_level|no|bd_19#prev_2021|65+|partner|1|616 (47.2)|47.2030651340996||616
education_level: no_education|education_level|no|bd_19#prev_2021|65+|partner|1|93 (7.1)|7.12643678160919||93
education_level: short_education|education_level|no|bd_19#prev_2021|65+|partner|1|309 (23.7)|23.6781609195402||309
closest_relative_type: title|closest_relative_type|no|bd_19#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_19#prev_2021|65+|partner|1|1,305 (100.0)|100||1305
__n|__n|no|bd_20#inc_2016_2021|65+|partner|0|7,897 (100.0)|100||7897
male|male|no|bd_20#inc_2016_2021|65+|partner|0|2,428 (30.7)|30.7458528555147||2428
cci_g: title|cci_g|no|bd_20#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_20#inc_2016_2021|65+|partner|0|698 (8.8)|8.83879954413068||698
cci_g: 0|cci_g|no|bd_20#inc_2016_2021|65+|partner|0|4,905 (62.1)|62.1121945042421||4905
cci_g: 1-2|cci_g|no|bd_20#inc_2016_2021|65+|partner|0|2,294 (29.0)|29.0490059516272||2294
age_index|age_index|no|bd_20#inc_2016_2021|65+|partner|0|72.6 (68.0;77.4)|68.0438356164383|77.4027397260274|72.643835616
education_level: title|education_level|no|bd_20#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_20#inc_2016_2021|65+|partner|0|1,670 (21.1)|21.1472711156135||1670
education_level: medium_education|education_level|no|bd_20#inc_2016_2021|65+|partner|0|3,616 (45.8)|45.7895403317715||3616
education_level: no_education|education_level|no|bd_20#inc_2016_2021|65+|partner|0|490 (6.2)|6.20488793212612||490
education_level: short_education|education_level|no|bd_20#inc_2016_2021|65+|partner|0|2,121 (26.9)|26.8583006204888||2121
closest_relative_type: title|closest_relative_type|no|bd_20#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_20#inc_2016_2021|65+|partner|0|7,897 (100.0)|100||7897
__n|__n|no|bd_20#inc_2016_2021|65+|partner|1|7,897 (100.0)|100||7897
male|male|no|bd_20#inc_2016_2021|65+|partner|1|2,428 (30.7)|30.7458528555147||2428
cci_g: title|cci_g|no|bd_20#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_20#inc_2016_2021|65+|partner|1|775 (9.8)|9.81385336203621||775
cci_g: 0|cci_g|no|bd_20#inc_2016_2021|65+|partner|1|4,823 (61.1)|61.0738255033557||4823
cci_g: 1-2|cci_g|no|bd_20#inc_2016_2021|65+|partner|1|2,299 (29.1)|29.112321134608||2299
age_index|age_index|no|bd_20#inc_2016_2021|65+|partner|1|72.7 (68.0;77.4)|67.9917808219178|77.4356164383561|72.701265065
education_level: title|education_level|no|bd_20#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_20#inc_2016_2021|65+|partner|1|1,637 (20.7)|20.7293909079397||1637
education_level: medium_education|education_level|no|bd_20#inc_2016_2021|65+|partner|1|3,614 (45.8)|45.7642142585792||3614
education_level: no_education|education_level|no|bd_20#inc_2016_2021|65+|partner|1|397 (5.0)|5.02722552868177||397
education_level: short_education|education_level|no|bd_20#inc_2016_2021|65+|partner|1|2,249 (28.5)|28.4791693047992||2249
closest_relative_type: title|closest_relative_type|no|bd_20#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_20#inc_2016_2021|65+|partner|1|7,897 (100.0)|100||7897
__n|__n|no|bd_20#prev_2021|65+|partner|0|13,814 (100.0)|100||13814
male|male|no|bd_20#prev_2021|65+|partner|0|4,292 (31.1)|31.0699290574779||4292
cci_g: title|cci_g|no|bd_20#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_20#prev_2021|65+|partner|0|1,134 (8.2)|8.20906326914724||1134
cci_g: 0|cci_g|no|bd_20#prev_2021|65+|partner|0|8,706 (63.0)|63.0230201245113||8706
cci_g: 1-2|cci_g|no|bd_20#prev_2021|65+|partner|0|3,974 (28.8)|28.7679166063414||3974
age_index|age_index|no|bd_20#prev_2021|65+|partner|0|73.5 (68.3;78.1)|68.3251366120218|78.1260273972602|73.495890411
education_level: title|education_level|no|bd_20#prev_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_20#prev_2021|65+|partner|0|3,029 (21.9)|21.9270305487186||3029
education_level: medium_education|education_level|no|bd_20#prev_2021|65+|partner|0|6,512 (47.1)|47.1405820182423||6512
education_level: no_education|education_level|no|bd_20#prev_2021|65+|partner|0|792 (5.7)|5.73331402924569||792
education_level: short_education|education_level|no|bd_20#prev_2021|65+|partner|0|3,481 (25.2)|25.1990734037932||3481
closest_relative_type: title|closest_relative_type|no|bd_20#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_20#prev_2021|65+|partner|0|13,814 (100.0)|100||13814
__n|__n|no|bd_20#prev_2021|65+|partner|1|13,814 (100.0)|100||13814
male|male|no|bd_20#prev_2021|65+|partner|1|4,292 (31.1)|31.0699290574779||4292
cci_g: title|cci_g|no|bd_20#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_20#prev_2021|65+|partner|1|1,379 (10.0)|9.98262632112349||1379
cci_g: 0|cci_g|no|bd_20#prev_2021|65+|partner|1|8,342 (60.4)|60.3880121615752||8342
cci_g: 1-2|cci_g|no|bd_20#prev_2021|65+|partner|1|4,093 (29.6)|29.6293615173012||4093
age_index|age_index|no|bd_20#prev_2021|65+|partner|1|73.6 (68.4;78.3)|68.3743169398907|78.2575342465753|73.639726027
education_level: title|education_level|no|bd_20#prev_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_20#prev_2021|65+|partner|1|3,039 (22.0)|21.9994208773707||3039
education_level: medium_education|education_level|no|bd_20#prev_2021|65+|partner|1|6,442 (46.6)|46.6338497176777||6442
education_level: no_education|education_level|no|bd_20#prev_2021|65+|partner|1|740 (5.4)|5.35688432025481||740
education_level: short_education|education_level|no|bd_20#prev_2021|65+|partner|1|3,593 (26.0)|26.0098450846966||3593
closest_relative_type: title|closest_relative_type|no|bd_20#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_20#prev_2021|65+|partner|1|13,814 (100.0)|100||13814
__n|__n|no|bd_21#inc_2016_2021|65+|partner|0|512 (100.0)|100||512
male|male|no|bd_21#inc_2016_2021|65+|partner|0|285 (55.7)|55.6640625||285
cci_g: title|cci_g|no|bd_21#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_21#inc_2016_2021|65+|partner|0|59 (11.5)|11.5234375||59
cci_g: 0|cci_g|no|bd_21#inc_2016_2021|65+|partner|0|315 (61.5)|61.5234375||315
cci_g: 1-2|cci_g|no|bd_21#inc_2016_2021|65+|partner|0|138 (27.0)|26.953125||138
age_index|age_index|no|bd_21#inc_2016_2021|65+|partner|0|74.3 (69.3;80.1)|69.2753424657534|80.1246463058612|74.27429074
education_level: title|education_level|no|bd_21#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_21#inc_2016_2021|65+|partner|0|99 (19.3)|19.3359375||99
education_level: medium_education|education_level|no|bd_21#inc_2016_2021|65+|partner|0|225 (43.9)|43.9453125||225
education_level: no_education|education_level|no|bd_21#inc_2016_2021|65+|partner|0|35 (6.8)|6.8359375||35
education_level: short_education|education_level|no|bd_21#inc_2016_2021|65+|partner|0|153 (29.9)|29.8828125||153
closest_relative_type: title|closest_relative_type|no|bd_21#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_21#inc_2016_2021|65+|partner|0|512 (100.0)|100||512
__n|__n|no|bd_21#inc_2016_2021|65+|partner|1|512 (100.0)|100||512
male|male|no|bd_21#inc_2016_2021|65+|partner|1|285 (55.7)|55.6640625||285
cci_g: title|cci_g|no|bd_21#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_21#inc_2016_2021|65+|partner|1|70 (13.7)|13.671875||70
cci_g: 0|cci_g|no|bd_21#inc_2016_2021|65+|partner|1|281 (54.9)|54.8828125||281
cci_g: 1-2|cci_g|no|bd_21#inc_2016_2021|65+|partner|1|161 (31.4)|31.4453125||161
age_index|age_index|no|bd_21#inc_2016_2021|65+|partner|1|73.7 (68.4;79.8)|68.4150684931506|79.8292349726776|73.745205479
education_level: title|education_level|no|bd_21#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_21#inc_2016_2021|65+|partner|1|92 (18.0)|17.96875||92
education_level: medium_education|education_level|no|bd_21#inc_2016_2021|65+|partner|1|229 (44.7)|44.7265625||229
education_level: no_education|education_level|no|bd_21#inc_2016_2021|65+|partner|1|44 (8.6)|8.59375||44
education_level: short_education|education_level|no|bd_21#inc_2016_2021|65+|partner|1|147 (28.7)|28.7109375||147
closest_relative_type: title|closest_relative_type|no|bd_21#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|no|bd_21#inc_2016_2021|65+|partner|1|512 (100.0)|100||512
__n|__n|no|bd_21#prev_2021|65+|partner|0|1,780 (100.0)|100||1780
male|male|no|bd_21#prev_2021|65+|partner|0|1,093 (61.4)|61.4044943820224||1093
cci_g: title|cci_g|no|bd_21#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|no|bd_21#prev_2021|65+|partner|0|178 (10.0)|10||178
cci_g: 0|cci_g|no|bd_21#prev_2021|65+|partner|0|1,089 (61.2)|61.1797752808988||1089
cci_g: 1-2|cci_g|no|bd_21#prev_2021|65+|partner|0|513 (28.8)|28.8202247191011||513
age_index|age_index|no|bd_21#prev_2021|65+|partner|0|72.3 (67.7;77.0)|67.7493150684931|77.0219178082191|72.297814208
education_level: title|education_level|no|bd_21#prev_2021|65+|partner|0||||
education_level: long_education|education_level|no|bd_21#prev_2021|65+|partner|0|388 (21.8)|21.7977528089887||388
education_level: medium_education|education_level|no|bd_21#prev_2021|65+|partner|0|891 (50.1)|50.0561797752809||891
education_level: no_education|education_level|no|bd_21#prev_2021|65+|partner|0|126 (7.1)|7.07865168539326||126
education_level: short_education|education_level|no|bd_21#prev_2021|65+|partner|0|375 (21.1)|21.067415730337||375
closest_relative_type: title|closest_relative_type|no|bd_21#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|no|bd_21#prev_2021|65+|partner|0|1,780 (100.0)|100||1780
__n|__n|no|bd_21#prev_2021|65+|partner|1|1,780 (100.0)|100||1780
male|male|no|bd_21#prev_2021|65+|partner|1|1,093 (61.4)|61.4044943820224||1093
cci_g: title|cci_g|no|bd_21#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|no|bd_21#prev_2021|65+|partner|1|198 (11.1)|11.1235955056179||198
cci_g: 0|cci_g|no|bd_21#prev_2021|65+|partner|1|1,039 (58.4)|58.3707865168539||1039
cci_g: 1-2|cci_g|no|bd_21#prev_2021|65+|partner|1|543 (30.5)|30.505617977528||543
age_index|age_index|no|bd_21#prev_2021|65+|partner|1|72.4 (67.3;77.2)|67.3369863013698|77.1643835616438|72.416666667
education_level: title|education_level|no|bd_21#prev_2021|65+|partner|1||||
education_level: long_education|education_level|no|bd_21#prev_2021|65+|partner|1|287 (16.1)|16.1235955056179||287
education_level: medium_education|education_level|no|bd_21#prev_2021|65+|partner|1|812 (45.6)|45.6179775280898||812
education_level: no_education|education_level|no|bd_21#prev_2021|65+|partner|1|170 (9.6)|9.5505617977528||170
education_level: short_education|education_level|no|bd_21#prev_2021|65+|partner|1|511 (28.7)|28.7078651685393||511
