__label|__var|same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
education_level: no_education|education_level|yes|bd_02#inc_2016_2021|65+|child|0|66 (0.6)|0.63169984686064||66
education_level: short_education|education_level|yes|bd_02#inc_2016_2021|65+|child|0|1,830 (17.5)|17.5153139356814||1830
__n|__n|yes|bd_02#inc_2016_2021|65+|child|1|10,448 (100.0)|100||10448
male|male|yes|bd_02#inc_2016_2021|65+|child|1|5,405 (51.7)|51.7323889739663||5405
cci_g: title|cci_g|yes|bd_02#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_02#inc_2016_2021|65+|child|1|215 (2.1)|2.05781010719754||215
cci_g: 0|cci_g|yes|bd_02#inc_2016_2021|65+|child|1|8,869 (84.9)|84.8870597243491||8869
cci_g: 1-2|cci_g|yes|bd_02#inc_2016_2021|65+|child|1|1,364 (13.1)|13.0551301684532||1364
age_index|age_index|yes|bd_02#inc_2016_2021|65+|child|1|52.3 (46.1;57.9)|46.1295718242383|57.9205479452054|52.262650648
education_level: title|education_level|yes|bd_02#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_02#inc_2016_2021|65+|child|1|3,227 (30.9)|30.886294027565||3227
education_level: medium_education|education_level|yes|bd_02#inc_2016_2021|65+|child|1|5,325 (51.0)|50.9666921898928||5325
education_level: no_education|education_level|yes|bd_02#inc_2016_2021|65+|child|1|66 (0.6)|0.63169984686064||66
education_level: short_education|education_level|yes|bd_02#inc_2016_2021|65+|child|1|1,830 (17.5)|17.5153139356814||1830
__n|__n|yes|bd_02#prev_2021|65+|child|0|28,593 (100.0)|100||28593
male|male|yes|bd_02#prev_2021|65+|child|0|14,956 (52.3)|52.3065085860175||14956
cci_g: title|cci_g|yes|bd_02#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_02#prev_2021|65+|child|0|505 (1.8)|1.76616654425908||505
cci_g: 0|cci_g|yes|bd_02#prev_2021|65+|child|0|24,618 (86.1)|86.0979960130101||24618
cci_g: 1-2|cci_g|yes|bd_02#prev_2021|65+|child|0|3,470 (12.1)|12.1358374427307||3470
age_index|age_index|yes|bd_02#prev_2021|65+|child|0|51.0 (44.2;57.4)|44.2349726775956|57.3698630136986|50.95890411
education_level: title|education_level|yes|bd_02#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_02#prev_2021|65+|child|0|9,552 (33.4)|33.4067778826985||9552
education_level: medium_education|education_level|yes|bd_02#prev_2021|65+|child|0|13,691 (47.9)|47.8823488266358||13691
education_level: no_education|education_level|yes|bd_02#prev_2021|65+|child|0|119 (0.4)|0.41618577973629||119
education_level: short_education|education_level|yes|bd_02#prev_2021|65+|child|0|5,231 (18.3)|18.2946875109292||5231
__n|__n|yes|bd_02#prev_2021|65+|child|1|28,593 (100.0)|100||28593
male|male|yes|bd_02#prev_2021|65+|child|1|14,784 (51.7)|51.7049627531214||14784
cci_g: title|cci_g|yes|bd_02#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_02#prev_2021|65+|child|1|536 (1.9)|1.87458468856013||536
cci_g: 0|cci_g|yes|bd_02#prev_2021|65+|child|1|24,432 (85.4)|85.4474871472038||24432
cci_g: 1-2|cci_g|yes|bd_02#prev_2021|65+|child|1|3,625 (12.7)|12.677928164236||3625
age_index|age_index|yes|bd_02#prev_2021|65+|child|1|51.1 (44.5;57.6)|44.5081967213114|57.5534246575342|51.106849315
education_level: title|education_level|yes|bd_02#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_02#prev_2021|65+|child|1|9,552 (33.4)|33.4067778826985||9552
education_level: medium_education|education_level|yes|bd_02#prev_2021|65+|child|1|13,691 (47.9)|47.8823488266358||13691
education_level: no_education|education_level|yes|bd_02#prev_2021|65+|child|1|119 (0.4)|0.41618577973629||119
education_level: short_education|education_level|yes|bd_02#prev_2021|65+|child|1|5,231 (18.3)|18.2946875109292||5231
__n|__n|yes|bd_03#inc_2016_2021|65+|child|0|466 (100.0)|100||466
male|male|yes|bd_03#inc_2016_2021|65+|child|0|232 (49.8)|49.7854077253219||232
cci_g: title|cci_g|yes|bd_03#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_03#inc_2016_2021|65+|child|0|8 (1.7)|1.71673819742489||8
cci_g: 0|cci_g|yes|bd_03#inc_2016_2021|65+|child|0|407 (87.3)|87.3390557939914||407
cci_g: 1-2|cci_g|yes|bd_03#inc_2016_2021|65+|child|0|51 (10.9)|10.9442060085836||51
age_index|age_index|yes|bd_03#inc_2016_2021|65+|child|0|49.5 (44.0;55.3)|44.0273224043715|55.2835541582453|49.514522045
education_level: title|education_level|yes|bd_03#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_03#inc_2016_2021|65+|child|0|168 (36.1)|36.0515021459227||168
education_level: medium_education|education_level|yes|bd_03#inc_2016_2021|65+|child|0|206 (44.2)|44.2060085836909||206
education_level: no_education|education_level|yes|bd_03#inc_2016_2021|65+|child|0|*|M|M|M
education_level: short_education|education_level|yes|bd_03#inc_2016_2021|65+|child|0|*|M|M|M
__n|__n|yes|bd_03#inc_2016_2021|65+|child|1|466 (100.0)|100||466
male|male|yes|bd_03#inc_2016_2021|65+|child|1|226 (48.5)|48.4978540772532||226
cci_g: title|cci_g|yes|bd_03#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_03#inc_2016_2021|65+|child|1|5 (1.1)|1.07296137339055||5
cci_g: 0|cci_g|yes|bd_03#inc_2016_2021|65+|child|1|403 (86.5)|86.4806866952789||403
cci_g: 1-2|cci_g|yes|bd_03#inc_2016_2021|65+|child|1|58 (12.4)|12.4463519313304||58
age_index|age_index|yes|bd_03#inc_2016_2021|65+|child|1|48.8 (43.1;54.6)|43.0739726027397|54.5917059660154|48.830893031
education_level: title|education_level|yes|bd_03#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_03#inc_2016_2021|65+|child|1|168 (36.1)|36.0515021459227||168
education_level: medium_education|education_level|yes|bd_03#inc_2016_2021|65+|child|1|206 (44.2)|44.2060085836909||206
education_level: no_education|education_level|yes|bd_03#inc_2016_2021|65+|child|1|*|M|M|M
education_level: short_education|education_level|yes|bd_03#inc_2016_2021|65+|child|1|*|M|M|M
__n|__n|yes|bd_03#prev_2021|65+|child|0|3,955 (100.0)|100||3955
male|male|yes|bd_03#prev_2021|65+|child|0|1,997 (50.5)|50.4930467762326||1997
cci_g: title|cci_g|yes|bd_03#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_03#prev_2021|65+|child|0|62 (1.6)|1.56763590391909||62
cci_g: 0|cci_g|yes|bd_03#prev_2021|65+|child|0|3,456 (87.4)|87.3830594184576||3456
cci_g: 1-2|cci_g|yes|bd_03#prev_2021|65+|child|0|437 (11.0)|11.0493046776232||437
age_index|age_index|yes|bd_03#prev_2021|65+|child|0|48.9 (42.8;55.2)|42.7972602739726|55.2493150684931|48.926229508
education_level: title|education_level|yes|bd_03#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_03#prev_2021|65+|child|0|1,602 (40.5)|40.5056890012642||1602
education_level: medium_education|education_level|yes|bd_03#prev_2021|65+|child|0|1,697 (42.9)|42.9077117572692||1697
education_level: no_education|education_level|yes|bd_03#prev_2021|65+|child|0|11 (0.3)|0.27812895069532||11
education_level: short_education|education_level|yes|bd_03#prev_2021|65+|child|0|645 (16.3)|16.3084702907711||645
__n|__n|yes|bd_03#prev_2021|65+|child|1|3,955 (100.0)|100||3955
male|male|yes|bd_03#prev_2021|65+|child|1|2,024 (51.2)|51.1757269279393||2024
cci_g: title|cci_g|yes|bd_03#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_03#prev_2021|65+|child|1|70 (1.8)|1.76991150442477||70
cci_g: 0|cci_g|yes|bd_03#prev_2021|65+|child|1|3,404 (86.1)|86.0682680151706||3404
cci_g: 1-2|cci_g|yes|bd_03#prev_2021|65+|child|1|481 (12.2)|12.1618204804045||481
age_index|age_index|yes|bd_03#prev_2021|65+|child|1|48.6 (42.7;55.0)|42.7123287671232|54.9616438356164|48.620218579
education_level: title|education_level|yes|bd_03#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_03#prev_2021|65+|child|1|1,602 (40.5)|40.5056890012642||1602
education_level: medium_education|education_level|yes|bd_03#prev_2021|65+|child|1|1,697 (42.9)|42.9077117572692||1697
education_level: no_education|education_level|yes|bd_03#prev_2021|65+|child|1|11 (0.3)|0.27812895069532||11
education_level: short_education|education_level|yes|bd_03#prev_2021|65+|child|1|645 (16.3)|16.3084702907711||645
__n|__n|yes|bd_04#inc_2016_2021|65+|child|0|2,661 (100.0)|100||2661
male|male|yes|bd_04#inc_2016_2021|65+|child|0|1,346 (50.6)|50.5824877865464||1346
cci_g: title|cci_g|yes|bd_04#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_04#inc_2016_2021|65+|child|0|56 (2.1)|2.10447200300638||56
cci_g: 0|cci_g|yes|bd_04#inc_2016_2021|65+|child|0|2,278 (85.6)|85.6069146937241||2278
cci_g: 1-2|cci_g|yes|bd_04#inc_2016_2021|65+|child|0|327 (12.3)|12.2886133032694||327
age_index|age_index|yes|bd_04#inc_2016_2021|65+|child|0|51.4 (45.2;56.9)|45.2164383561643|56.9479452054794|51.356164384
education_level: title|education_level|yes|bd_04#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_04#inc_2016_2021|65+|child|0|846 (31.8)|31.792559188275||846
education_level: medium_education|education_level|yes|bd_04#inc_2016_2021|65+|child|0|1,344 (50.5)|50.5073280721533||1344
education_level: no_education|education_level|yes|bd_04#inc_2016_2021|65+|child|0|14 (0.5)|0.52611800075159||14
education_level: short_education|education_level|yes|bd_04#inc_2016_2021|65+|child|0|457 (17.2)|17.1739947388199||457
__n|__n|yes|bd_04#inc_2016_2021|65+|child|1|2,661 (100.0)|100||2661
male|male|yes|bd_04#inc_2016_2021|65+|child|1|1,351 (50.8)|50.7703870725291||1351
cci_g: title|cci_g|yes|bd_04#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_04#inc_2016_2021|65+|child|1|50 (1.9)|1.87899285982713||50
cci_g: 0|cci_g|yes|bd_04#inc_2016_2021|65+|child|1|2,272 (85.4)|85.3814355505449||2272
cci_g: 1-2|cci_g|yes|bd_04#inc_2016_2021|65+|child|1|339 (12.7)|12.7395715896279||339
age_index|age_index|yes|bd_04#inc_2016_2021|65+|child|1|51.4 (45.3;56.6)|45.2772662624448|56.6311475409836|51.449315068
education_level: title|education_level|yes|bd_04#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_04#inc_2016_2021|65+|child|1|846 (31.8)|31.792559188275||846
education_level: medium_education|education_level|yes|bd_04#inc_2016_2021|65+|child|1|1,344 (50.5)|50.5073280721533||1344
education_level: no_education|education_level|yes|bd_04#inc_2016_2021|65+|child|1|14 (0.5)|0.52611800075159||14
education_level: short_education|education_level|yes|bd_04#inc_2016_2021|65+|child|1|457 (17.2)|17.1739947388199||457
__n|__n|yes|bd_04#prev_2021|65+|child|0|3,318 (100.0)|100||3318
male|male|yes|bd_04#prev_2021|65+|child|0|1,670 (50.3)|50.3315250150693||1670
cci_g: title|cci_g|yes|bd_04#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_04#prev_2021|65+|child|0|72 (2.2)|2.16998191681736||72
cci_g: 0|cci_g|yes|bd_04#prev_2021|65+|child|0|2,818 (84.9)|84.9306811332128||2818
cci_g: 1-2|cci_g|yes|bd_04#prev_2021|65+|child|0|428 (12.9)|12.8993369499698||428
age_index|age_index|yes|bd_04#prev_2021|65+|child|0|52.6 (45.9;57.9)|45.8821917808219|57.8849315068493|52.640710383
education_level: title|education_level|yes|bd_04#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_04#prev_2021|65+|child|0|1,203 (36.3)|36.25678119349||1203
education_level: medium_education|education_level|yes|bd_04#prev_2021|65+|child|0|1,533 (46.2)|46.2025316455696||1533
education_level: no_education|education_level|yes|bd_04#prev_2021|65+|child|0|19 (0.6)|0.57263411693791||19
education_level: short_education|education_level|yes|bd_04#prev_2021|65+|child|0|563 (17.0)|16.9680530440024||563
__n|__n|yes|bd_04#prev_2021|65+|child|1|3,318 (100.0)|100||3318
male|male|yes|bd_04#prev_2021|65+|child|1|1,604 (48.3)|48.3423749246534||1604
cci_g: title|cci_g|yes|bd_04#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_04#prev_2021|65+|child|1|62 (1.9)|1.86859553948161||62
cci_g: 0|cci_g|yes|bd_04#prev_2021|65+|child|1|2,793 (84.2)|84.1772151898734||2793
cci_g: 1-2|cci_g|yes|bd_04#prev_2021|65+|child|1|463 (14.0)|13.9541892706449||463
age_index|age_index|yes|bd_04#prev_2021|65+|child|1|52.3 (45.8;57.8)|45.8246575342465|57.8356164383561|52.31284153
education_level: title|education_level|yes|bd_04#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_04#prev_2021|65+|child|1|1,203 (36.3)|36.25678119349||1203
education_level: medium_education|education_level|yes|bd_04#prev_2021|65+|child|1|1,533 (46.2)|46.2025316455696||1533
education_level: no_education|education_level|yes|bd_04#prev_2021|65+|child|1|19 (0.6)|0.57263411693791||19
education_level: short_education|education_level|yes|bd_04#prev_2021|65+|child|1|563 (17.0)|16.9680530440024||563
__n|__n|yes|bd_05#inc_2016_2021|65+|child|0|123 (100.0)|100||123
male|male|yes|bd_05#inc_2016_2021|65+|child|0|61 (49.6)|49.5934959349593||61
cci_g: title|cci_g|yes|bd_05#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_05#inc_2016_2021|65+|child|0|*|M|M|M
cci_g: 0|cci_g|yes|bd_05#inc_2016_2021|65+|child|0|108 (87.8)|87.8048780487805||108
cci_g: 1-2|cci_g|yes|bd_05#inc_2016_2021|65+|child|0|*|M|M|M
age_index|age_index|yes|bd_05#inc_2016_2021|65+|child|0|50.9 (46.3;56.4)|46.3098061232128|56.358904109589|50.881682761
education_level: title|education_level|yes|bd_05#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_05#inc_2016_2021|65+|child|0|33 (26.8)|26.8292682926829||33
education_level: medium_education|education_level|yes|bd_05#inc_2016_2021|65+|child|0|71 (57.7)|57.7235772357723||71
education_level: no_education|education_level|yes|bd_05#inc_2016_2021|65+|child|0|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_05#inc_2016_2021|65+|child|0|19 (15.4)|15.4471544715447||19
__n|__n|yes|bd_05#inc_2016_2021|65+|child|1|123 (100.0)|100||123
male|male|yes|bd_05#inc_2016_2021|65+|child|1|69 (56.1)|56.0975609756097||69
cci_g: title|cci_g|yes|bd_05#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_05#inc_2016_2021|65+|child|1|5 (4.1)|4.0650406504065||5
cci_g: 0|cci_g|yes|bd_05#inc_2016_2021|65+|child|1|107 (87.0)|86.9918699186991||107
cci_g: 1-2|cci_g|yes|bd_05#inc_2016_2021|65+|child|1|11 (8.9)|8.94308943089431||11
age_index|age_index|yes|bd_05#inc_2016_2021|65+|child|1|51.9 (47.7;56.8)|47.6827981136312|56.8032786885246|51.871584699
education_level: title|education_level|yes|bd_05#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_05#inc_2016_2021|65+|child|1|33 (26.8)|26.8292682926829||33
education_level: medium_education|education_level|yes|bd_05#inc_2016_2021|65+|child|1|71 (57.7)|57.7235772357723||71
education_level: no_education|education_level|yes|bd_05#inc_2016_2021|65+|child|1|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_05#inc_2016_2021|65+|child|1|19 (15.4)|15.4471544715447||19
__n|__n|yes|bd_05#prev_2021|65+|child|0|192 (100.0)|100||192
male|male|yes|bd_05#prev_2021|65+|child|0|95 (49.5)|49.4791666666666||95
cci_g: title|cci_g|yes|bd_05#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_05#prev_2021|65+|child|0|*|M|M|M
cci_g: 0|cci_g|yes|bd_05#prev_2021|65+|child|0|166 (86.5)|86.4583333333333||166
cci_g: 1-2|cci_g|yes|bd_05#prev_2021|65+|child|0|*|M|M|M
age_index|age_index|yes|bd_05#prev_2021|65+|child|0|49.6 (42.4;56.3)|42.4191780821917|56.2622950819672|49.583561644
education_level: title|education_level|yes|bd_05#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_05#prev_2021|65+|child|0|61 (31.8)|31.7708333333333||61
education_level: medium_education|education_level|yes|bd_05#prev_2021|65+|child|0|92 (47.9)|47.9166666666666||92
education_level: no_education|education_level|yes|bd_05#prev_2021|65+|child|0|*|M|M|M
education_level: short_education|education_level|yes|bd_05#prev_2021|65+|child|0|*|M|M|M
__n|__n|yes|bd_05#prev_2021|65+|child|1|192 (100.0)|100||192
male|male|yes|bd_05#prev_2021|65+|child|1|101 (52.6)|52.6041666666666||101
cci_g: title|cci_g|yes|bd_05#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_05#prev_2021|65+|child|1|*|M|M|M
cci_g: 0|cci_g|yes|bd_05#prev_2021|65+|child|1|176 (91.7)|91.6666666666666||176
cci_g: 1-2|cci_g|yes|bd_05#prev_2021|65+|child|1|*|M|M|M
age_index|age_index|yes|bd_05#prev_2021|65+|child|1|48.7 (41.0;54.8)|40.9716296129949|54.8095890410959|48.715846995
education_level: title|education_level|yes|bd_05#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_05#prev_2021|65+|child|1|61 (31.8)|31.7708333333333||61
education_level: medium_education|education_level|yes|bd_05#prev_2021|65+|child|1|92 (47.9)|47.9166666666666||92
education_level: no_education|education_level|yes|bd_05#prev_2021|65+|child|1|*|M|M|M
education_level: short_education|education_level|yes|bd_05#prev_2021|65+|child|1|*|M|M|M
__n|__n|yes|bd_06#inc_2016_2021|65+|child|0|22,352 (100.0)|100||22352
male|male|yes|bd_06#inc_2016_2021|65+|child|0|11,407 (51.0)|51.0334645669291||11407
cci_g: title|cci_g|yes|bd_06#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_06#inc_2016_2021|65+|child|0|590 (2.6)|2.63958482462419||590
cci_g: 0|cci_g|yes|bd_06#inc_2016_2021|65+|child|0|18,632 (83.4)|83.3571939871152||18632
cci_g: 1-2|cci_g|yes|bd_06#inc_2016_2021|65+|child|0|3,130 (14.0)|14.0032211882605||3130
age_index|age_index|yes|bd_06#inc_2016_2021|65+|child|0|56.5 (51.4;60.7)|51.3671232876712|60.7478591211917|56.452054795
education_level: title|education_level|yes|bd_06#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_06#inc_2016_2021|65+|child|0|6,864 (30.7)|30.7086614173228||6864
education_level: medium_education|education_level|yes|bd_06#inc_2016_2021|65+|child|0|11,649 (52.1)|52.1161417322834||11649
education_level: no_education|education_level|yes|bd_06#inc_2016_2021|65+|child|0|240 (1.1)|1.07372942018611||240
education_level: short_education|education_level|yes|bd_06#inc_2016_2021|65+|child|0|3,599 (16.1)|16.1014674302075||3599
__n|__n|yes|bd_06#inc_2016_2021|65+|child|1|22,352 (100.0)|100||22352
male|male|yes|bd_06#inc_2016_2021|65+|child|1|11,433 (51.1)|51.1497852541159||11433
cci_g: title|cci_g|yes|bd_06#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_06#inc_2016_2021|65+|child|1|580 (2.6)|2.5948460987831||580
cci_g: 0|cci_g|yes|bd_06#inc_2016_2021|65+|child|1|18,431 (82.5)|82.4579455977093||18431
cci_g: 1-2|cci_g|yes|bd_06#inc_2016_2021|65+|child|1|3,341 (14.9)|14.9472083035075||3341
age_index|age_index|yes|bd_06#inc_2016_2021|65+|child|1|56.5 (51.3;60.7)|51.3465491428999|60.7229059061307|56.452043566
education_level: title|education_level|yes|bd_06#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_06#inc_2016_2021|65+|child|1|6,864 (30.7)|30.7086614173228||6864
education_level: medium_education|education_level|yes|bd_06#inc_2016_2021|65+|child|1|11,649 (52.1)|52.1161417322834||11649
education_level: no_education|education_level|yes|bd_06#inc_2016_2021|65+|child|1|240 (1.1)|1.07372942018611||240
education_level: short_education|education_level|yes|bd_06#inc_2016_2021|65+|child|1|3,599 (16.1)|16.1014674302075||3599
__n|__n|yes|bd_06#prev_2021|65+|child|0|20,595 (100.0)|100||20595
male|male|yes|bd_06#prev_2021|65+|child|0|10,508 (51.0)|51.0220927409565||10508
cci_g: title|cci_g|yes|bd_06#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_06#prev_2021|65+|child|0|549 (2.7)|2.66569555717407||549
cci_g: 0|cci_g|yes|bd_06#prev_2021|65+|child|0|16,901 (82.1)|82.063607671765||16901
cci_g: 1-2|cci_g|yes|bd_06#prev_2021|65+|child|0|3,145 (15.3)|15.2706967710609||3145
age_index|age_index|yes|bd_06#prev_2021|65+|child|0|57.3 (51.8;61.9)|51.8410958904109|61.917808219178|57.345205479
education_level: title|education_level|yes|bd_06#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_06#prev_2021|65+|child|0|6,604 (32.1)|32.0660354454964||6604
education_level: medium_education|education_level|yes|bd_06#prev_2021|65+|child|0|10,554 (51.2)|51.2454479242534||10554
education_level: no_education|education_level|yes|bd_06#prev_2021|65+|child|0|155 (0.8)|0.75260985676135||155
education_level: short_education|education_level|yes|bd_06#prev_2021|65+|child|0|3,282 (15.9)|15.9359067734887||3282
__n|__n|yes|bd_06#prev_2021|65+|child|1|20,595 (100.0)|100||20595
male|male|yes|bd_06#prev_2021|65+|child|1|10,330 (50.2)|50.1578052925467||10330
cci_g: title|cci_g|yes|bd_06#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_06#prev_2021|65+|child|1|557 (2.7)|2.70453993687788||557
cci_g: 0|cci_g|yes|bd_06#prev_2021|65+|child|1|16,777 (81.5)|81.4615197863559||16777
cci_g: 1-2|cci_g|yes|bd_06#prev_2021|65+|child|1|3,261 (15.8)|15.8339402767662||3261
age_index|age_index|yes|bd_06#prev_2021|65+|child|1|57.3 (51.7;61.9)|51.7013698630137|61.9260273972602|57.293150685
education_level: title|education_level|yes|bd_06#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_06#prev_2021|65+|child|1|6,604 (32.1)|32.0660354454964||6604
education_level: medium_education|education_level|yes|bd_06#prev_2021|65+|child|1|10,554 (51.2)|51.2454479242534||10554
education_level: no_education|education_level|yes|bd_06#prev_2021|65+|child|1|155 (0.8)|0.75260985676135||155
education_level: short_education|education_level|yes|bd_06#prev_2021|65+|child|1|3,282 (15.9)|15.9359067734887||3282
__n|__n|yes|bd_07#inc_2016_2021|65+|child|0|30,409 (100.0)|100||30409
male|male|yes|bd_07#inc_2016_2021|65+|child|0|16,196 (53.3)|53.2605478641191||16196
cci_g: title|cci_g|yes|bd_07#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_07#inc_2016_2021|65+|child|0|520 (1.7)|1.7100200598507||520
cci_g: 0|cci_g|yes|bd_07#inc_2016_2021|65+|child|0|26,112 (85.9)|85.869315005426||26112
cci_g: 1-2|cci_g|yes|bd_07#inc_2016_2021|65+|child|0|3,777 (12.4)|12.4206649347232||3777
age_index|age_index|yes|bd_07#inc_2016_2021|65+|child|0|53.5 (47.3;58.8)|47.2986301369863|58.7972602739726|53.528767123
education_level: title|education_level|yes|bd_07#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_07#inc_2016_2021|65+|child|0|9,736 (32.0)|32.0168371205893||9736
education_level: medium_education|education_level|yes|bd_07#inc_2016_2021|65+|child|0|15,633 (51.4)|51.4091222993192||15633
education_level: no_education|education_level|yes|bd_07#inc_2016_2021|65+|child|0|206 (0.7)|0.67743102371008||206
education_level: short_education|education_level|yes|bd_07#inc_2016_2021|65+|child|0|4,834 (15.9)|15.8966095563813||4834
__n|__n|yes|bd_07#inc_2016_2021|65+|child|1|30,409 (100.0)|100||30409
male|male|yes|bd_07#inc_2016_2021|65+|child|1|16,077 (52.9)|52.8692163504225||16077
cci_g: title|cci_g|yes|bd_07#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_07#inc_2016_2021|65+|child|1|584 (1.9)|1.92048406721694||584
cci_g: 0|cci_g|yes|bd_07#inc_2016_2021|65+|child|1|25,969 (85.4)|85.399059488967||25969
cci_g: 1-2|cci_g|yes|bd_07#inc_2016_2021|65+|child|1|3,856 (12.7)|12.6804564438159||3856
age_index|age_index|yes|bd_07#inc_2016_2021|65+|child|1|53.8 (47.7;59.0)|47.6684931506849|58.9945205479452|53.819178082
education_level: title|education_level|yes|bd_07#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_07#inc_2016_2021|65+|child|1|9,736 (32.0)|32.0168371205893||9736
education_level: medium_education|education_level|yes|bd_07#inc_2016_2021|65+|child|1|15,633 (51.4)|51.4091222993192||15633
education_level: no_education|education_level|yes|bd_07#inc_2016_2021|65+|child|1|206 (0.7)|0.67743102371008||206
education_level: short_education|education_level|yes|bd_07#inc_2016_2021|65+|child|1|4,834 (15.9)|15.8966095563813||4834
__n|__n|yes|bd_07#prev_2021|65+|child|0|102,260 (100.0)|100||102260
male|male|yes|bd_07#prev_2021|65+|child|0|54,801 (53.6)|53.5898689614707||54801
cci_g: title|cci_g|yes|bd_07#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_07#prev_2021|65+|child|0|1,523 (1.5)|1.48934089575591||1523
cci_g: 0|cci_g|yes|bd_07#prev_2021|65+|child|0|89,193 (87.2)|87.2217876002347||89193
cci_g: 1-2|cci_g|yes|bd_07#prev_2021|65+|child|0|11,544 (11.3)|11.2888715040093||11544
age_index|age_index|yes|bd_07#prev_2021|65+|child|0|51.0 (44.1;57.4)|44.1284153005464|57.4082191780822|51.010958904
education_level: title|education_level|yes|bd_07#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_07#prev_2021|65+|child|0|35,651 (34.9)|34.8630940739292||35651
education_level: medium_education|education_level|yes|bd_07#prev_2021|65+|child|0|49,377 (48.3)|48.2857422256992||49377
education_level: no_education|education_level|yes|bd_07#prev_2021|65+|child|0|393 (0.4)|0.38431449247017||393
education_level: short_education|education_level|yes|bd_07#prev_2021|65+|child|0|16,839 (16.5)|16.4668492079014||16839
__n|__n|yes|bd_07#prev_2021|65+|child|1|102,260 (100.0)|100||102260
male|male|yes|bd_07#prev_2021|65+|child|1|54,773 (53.6)|53.5624877762566||54773
cci_g: title|cci_g|yes|bd_07#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_07#prev_2021|65+|child|1|1,648 (1.6)|1.6115783297477||1648
cci_g: 0|cci_g|yes|bd_07#prev_2021|65+|child|1|88,438 (86.5)|86.4834734989243||88438
cci_g: 1-2|cci_g|yes|bd_07#prev_2021|65+|child|1|12,174 (11.9)|11.9049481713279||12174
age_index|age_index|yes|bd_07#prev_2021|65+|child|1|51.3 (44.4;57.7)|44.3551912568306|57.6602739726027|51.282191781
education_level: title|education_level|yes|bd_07#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_07#prev_2021|65+|child|1|35,651 (34.9)|34.8630940739292||35651
education_level: medium_education|education_level|yes|bd_07#prev_2021|65+|child|1|49,377 (48.3)|48.2857422256992||49377
education_level: no_education|education_level|yes|bd_07#prev_2021|65+|child|1|393 (0.4)|0.38431449247017||393
