additional_relative_req|var_pop|agegroup|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
yes|bd_14#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_14#prev_2021|25-64|cci_g|cci_g: +3|530 (2.5)|2.47779336138382||530
yes|bd_14#prev_2021|25-64|cci_g|cci_g: 0|17,458 (81.6)|81.6175783076204||17458
yes|bd_14#prev_2021|25-64|cci_g|cci_g: 1-2|3,402 (15.9)|15.9046283309957||3402
yes|bd_14#prev_2021|25-64|age_index|age_index|35.2 (28.8;48.6)|28.7868852459016|48.5628415300546|35.191780822
yes|bd_14#prev_2021|25-64|education_level|education_level: title||||
yes|bd_14#prev_2021|25-64|education_level|education_level: long_education|412 (1.9)|1.92613370733987||412
yes|bd_14#prev_2021|25-64|education_level|education_level: medium_education|2,018 (9.4)|9.43431510051426||2018
yes|bd_14#prev_2021|25-64|education_level|education_level: no_education|1,748 (8.2)|8.17204301075268||1748
yes|bd_14#prev_2021|25-64|education_level|education_level: short_education|17,212 (80.5)|80.4675081813931||17212
yes|bd_14#prev_2021|65+|__n|__n|828 (100.0)|100||828
yes|bd_14#prev_2021|65+|male|male|336 (40.6)|40.5797101449275||336
yes|bd_14#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_14#prev_2021|65+|cci_g|cci_g: +3|114 (13.8)|13.7681159420289||114
yes|bd_14#prev_2021|65+|cci_g|cci_g: 0|398 (48.1)|48.0676328502415||398
yes|bd_14#prev_2021|65+|cci_g|cci_g: 1-2|316 (38.2)|38.1642512077294||316
yes|bd_14#prev_2021|65+|age_index|age_index|68.4 (66.6;74.6)|66.5561643835616|74.586301369863|68.426229508
yes|bd_14#prev_2021|65+|education_level|education_level: title||||
yes|bd_14#prev_2021|65+|education_level|education_level: long_education|44 (5.3)|5.31400966183574||44
yes|bd_14#prev_2021|65+|education_level|education_level: medium_education|130 (15.7)|15.7004830917874||130
yes|bd_14#prev_2021|65+|education_level|education_level: no_education|44 (5.3)|5.31400966183574||44
yes|bd_14#prev_2021|65+|education_level|education_level: short_education|610 (73.7)|73.671497584541||610
yes|bd_15#inc_2016_2021|0-24|__n|__n|755 (100.0)|100||755
yes|bd_15#inc_2016_2021|0-24|male|male|216 (28.6)|28.6092715231788||216
yes|bd_15#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_15#inc_2016_2021|0-24|cci_g|cci_g: +3|8 (1.1)|1.05960264900662||8
yes|bd_15#inc_2016_2021|0-24|cci_g|cci_g: 0|679 (89.9)|89.9337748344371||679
yes|bd_15#inc_2016_2021|0-24|cci_g|cci_g: 1-2|68 (9.0)|9.00662251655629||68
yes|bd_15#inc_2016_2021|0-24|age_index|age_index|22.2 (19.5;23.8)|19.4918032786885|23.8356164383561|22.22739726
yes|bd_15#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_15#inc_2016_2021|0-24|education_level|education_level: long_education|51 (6.8)|6.75496688741722||51
yes|bd_15#inc_2016_2021|0-24|education_level|education_level: medium_education|265 (35.1)|35.0993377483443||265
yes|bd_15#inc_2016_2021|0-24|education_level|education_level: no_education|11 (1.5)|1.4569536423841||11
yes|bd_15#inc_2016_2021|0-24|education_level|education_level: short_education|428 (56.7)|56.6887417218543||428
yes|bd_15#inc_2016_2021|25-64|__n|__n|6,182 (100.0)|100||6182
yes|bd_15#inc_2016_2021|25-64|male|male|2,086 (33.7)|33.7431252021999||2086
yes|bd_15#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_15#inc_2016_2021|25-64|cci_g|cci_g: +3|102 (1.6)|1.64995147201552||102
yes|bd_15#inc_2016_2021|25-64|cci_g|cci_g: 0|5,384 (87.1)|87.091556130702||5384
yes|bd_15#inc_2016_2021|25-64|cci_g|cci_g: 1-2|696 (11.3)|11.2584923972824||696
yes|bd_15#inc_2016_2021|25-64|age_index|age_index|42.9 (34.2;51.4)|34.1794221124335|51.4|42.886548394
yes|bd_15#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_15#inc_2016_2021|25-64|education_level|education_level: long_education|2,146 (34.7)|34.7136848916208||2146
yes|bd_15#inc_2016_2021|25-64|education_level|education_level: medium_education|2,810 (45.5)|45.4545454545454||2810
yes|bd_15#inc_2016_2021|25-64|education_level|education_level: no_education|190 (3.1)|3.07343901649951||190
yes|bd_15#inc_2016_2021|25-64|education_level|education_level: short_education|1,036 (16.8)|16.7583306373342||1036
yes|bd_15#inc_2016_2021|65+|__n|__n|632 (100.0)|100||632
yes|bd_15#inc_2016_2021|65+|male|male|248 (39.2)|39.2405063291139||248
yes|bd_15#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_15#inc_2016_2021|65+|cci_g|cci_g: +3|72 (11.4)|11.3924050632911||72
yes|bd_15#inc_2016_2021|65+|cci_g|cci_g: 0|378 (59.8)|59.8101265822784||378
yes|bd_15#inc_2016_2021|65+|cci_g|cci_g: 1-2|182 (28.8)|28.7974683544303||182
yes|bd_15#inc_2016_2021|65+|age_index|age_index|71.5 (68.1;75.5)|68.0767123287671|75.4843326596302|71.491021035
yes|bd_15#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_15#inc_2016_2021|65+|education_level|education_level: long_education|126 (19.9)|19.9367088607594||126
yes|bd_15#inc_2016_2021|65+|education_level|education_level: medium_education|308 (48.7)|48.7341772151898||308
yes|bd_15#inc_2016_2021|65+|education_level|education_level: no_education|26 (4.1)|4.11392405063291||26
yes|bd_15#inc_2016_2021|65+|education_level|education_level: short_education|172 (27.2)|27.2151898734177||172
yes|bd_15#prev_2021|0-24|__n|__n|445 (100.0)|100||445
yes|bd_15#prev_2021|0-24|male|male|123 (27.6)|27.6404494382022||123
yes|bd_15#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_15#prev_2021|0-24|cci_g|cci_g: +3|*|M|M|M
yes|bd_15#prev_2021|0-24|cci_g|cci_g: 0|398 (89.4)|89.438202247191||398
yes|bd_15#prev_2021|0-24|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_15#prev_2021|0-24|age_index|age_index|22.8 (20.4;24.0)|20.4344262295082|24.0054644808743|22.750684932
yes|bd_15#prev_2021|0-24|education_level|education_level: title||||
yes|bd_15#prev_2021|0-24|education_level|education_level: long_education|28 (6.3)|6.29213483146067||28
yes|bd_15#prev_2021|0-24|education_level|education_level: medium_education|200 (44.9)|44.9438202247191||200
yes|bd_15#prev_2021|0-24|education_level|education_level: no_education|6 (1.3)|1.34831460674157||6
yes|bd_15#prev_2021|0-24|education_level|education_level: short_education|211 (47.4)|47.4157303370786||211
yes|bd_15#prev_2021|25-64|__n|__n|21,834 (100.0)|100||21834
yes|bd_15#prev_2021|25-64|male|male|6,540 (30.0)|29.9532838691948||6540
yes|bd_15#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_15#prev_2021|25-64|cci_g|cci_g: +3|520 (2.4)|2.38160666849867||520
yes|bd_15#prev_2021|25-64|cci_g|cci_g: 0|18,032 (82.6)|82.5867912430154||18032
yes|bd_15#prev_2021|25-64|cci_g|cci_g: 1-2|3,282 (15.0)|15.0316020884858||3282
yes|bd_15#prev_2021|25-64|age_index|age_index|50.1 (42.0;57.2)|41.9753424657534|57.1835616438356|50.123287671
yes|bd_15#prev_2021|25-64|education_level|education_level: title||||
yes|bd_15#prev_2021|25-64|education_level|education_level: long_education|7,046 (32.3)|32.270770358157||7046
yes|bd_15#prev_2021|25-64|education_level|education_level: medium_education|10,368 (47.5)|47.4855729596042||10368
yes|bd_15#prev_2021|25-64|education_level|education_level: no_education|324 (1.5)|1.48392415498763||324
yes|bd_15#prev_2021|25-64|education_level|education_level: short_education|4,096 (18.8)|18.759732527251||4096
yes|bd_15#prev_2021|65+|__n|__n|6,558 (100.0)|100||6558
yes|bd_15#prev_2021|65+|male|male|2,082 (31.7)|31.747483989021||2082
yes|bd_15#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|cci_g|cci_g: +3|662 (10.1)|10.0945410186032||662
yes|bd_15#prev_2021|65+|cci_g|cci_g: 0|3,874 (59.1)|59.0728880756328||3874
yes|bd_15#prev_2021|65+|cci_g|cci_g: 1-2|2,022 (30.8)|30.8325709057639||2022
yes|bd_15#prev_2021|65+|age_index|age_index|71.6 (67.9;75.7)|67.9479452054794|75.717808219178|71.649315068
yes|bd_15#prev_2021|65+|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|education_level|education_level: long_education|1,416 (21.6)|21.5919487648673||1416
yes|bd_15#prev_2021|65+|education_level|education_level: medium_education|3,210 (48.9)|48.9478499542543||3210
yes|bd_15#prev_2021|65+|education_level|education_level: no_education|242 (3.7)|3.69014943580359||242
yes|bd_15#prev_2021|65+|education_level|education_level: short_education|1,690 (25.8)|25.7700518450747||1690
yes|bd_16#inc_2016_2021|0-24|__n|__n|748 (100.0)|100||748
yes|bd_16#inc_2016_2021|0-24|male|male|431 (57.6)|57.6203208556149||431
yes|bd_16#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|0-24|cci_g|cci_g: +3|14 (1.9)|1.87165775401069||14
yes|bd_16#inc_2016_2021|0-24|cci_g|cci_g: 0|619 (82.8)|82.7540106951871||619
yes|bd_16#inc_2016_2021|0-24|cci_g|cci_g: 1-2|115 (15.4)|15.3743315508021||115
yes|bd_16#inc_2016_2021|0-24|age_index|age_index|13.2 (6.1;19.2)|6.12328767123287|19.2301369863013|13.175799087
yes|bd_16#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|0-24|education_level|education_level: long_education|21 (2.8)|2.80748663101604||21
yes|bd_16#inc_2016_2021|0-24|education_level|education_level: medium_education|96 (12.8)|12.8342245989304||96
yes|bd_16#inc_2016_2021|0-24|education_level|education_level: no_education|370 (49.5)|49.4652406417112||370
yes|bd_16#inc_2016_2021|0-24|education_level|education_level: short_education|261 (34.9)|34.8930481283422||261
yes|bd_16#inc_2016_2021|25-64|__n|__n|2,710 (100.0)|100||2710
yes|bd_16#inc_2016_2021|25-64|male|male|1,282 (47.3)|47.3062730627306||1282
yes|bd_16#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|cci_g|cci_g: +3|232 (8.6)|8.56088560885609||232
yes|bd_16#inc_2016_2021|25-64|cci_g|cci_g: 0|1,836 (67.7)|67.7490774907749||1836
yes|bd_16#inc_2016_2021|25-64|cci_g|cci_g: 1-2|642 (23.7)|23.690036900369||642
yes|bd_16#inc_2016_2021|25-64|age_index|age_index|50.0 (39.4;57.5)|39.3597275245153|57.519844299723|49.965798338
yes|bd_16#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|education_level|education_level: long_education|826 (30.5)|30.4797047970479||826
yes|bd_16#inc_2016_2021|25-64|education_level|education_level: medium_education|1,202 (44.4)|44.3542435424354||1202
yes|bd_16#inc_2016_2021|25-64|education_level|education_level: no_education|88 (3.2)|3.24723247232472||88
yes|bd_16#inc_2016_2021|25-64|education_level|education_level: short_education|594 (21.9)|21.9188191881918||594
yes|bd_16#inc_2016_2021|65+|__n|__n|1,928 (100.0)|100||1928
yes|bd_16#inc_2016_2021|65+|male|male|1,008 (52.3)|52.2821576763485||1008
yes|bd_16#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|65+|cci_g|cci_g: +3|334 (17.3)|17.3236514522821||334
yes|bd_16#inc_2016_2021|65+|cci_g|cci_g: 0|886 (46.0)|45.954356846473||886
yes|bd_16#inc_2016_2021|65+|cci_g|cci_g: 1-2|708 (36.7)|36.7219917012448||708
yes|bd_16#inc_2016_2021|65+|age_index|age_index|74.0 (70.1;78.9)|70.1013698630137|78.8927389774683|73.981888614
yes|bd_16#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|65+|education_level|education_level: long_education|286 (14.8)|14.8340248962655||286
yes|bd_16#inc_2016_2021|65+|education_level|education_level: medium_education|884 (45.9)|45.850622406639||884
yes|bd_16#inc_2016_2021|65+|education_level|education_level: no_education|140 (7.3)|7.26141078838174||140
yes|bd_16#inc_2016_2021|65+|education_level|education_level: short_education|618 (32.1)|32.0539419087137||618
yes|bd_16#prev_2021|0-24|__n|__n|1,897 (100.0)|100||1897
yes|bd_16#prev_2021|0-24|male|male|1,164 (61.4)|61.3600421718503||1164
yes|bd_16#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_16#prev_2021|0-24|cci_g|cci_g: +3|72 (3.8)|3.79546652609383||72
yes|bd_16#prev_2021|0-24|cci_g|cci_g: 0|1,334 (70.3)|70.3215603584607||1334
yes|bd_16#prev_2021|0-24|cci_g|cci_g: 1-2|491 (25.9)|25.8829731154454||491
yes|bd_16#prev_2021|0-24|age_index|age_index|16.5 (11.4;20.9)|11.3506849315068|20.8524590163934|16.486338798
yes|bd_16#prev_2021|0-24|education_level|education_level: title||||
yes|bd_16#prev_2021|0-24|education_level|education_level: long_education|30 (1.6)|1.58144438587243||30
yes|bd_16#prev_2021|0-24|education_level|education_level: medium_education|271 (14.3)|14.2857142857142||271
yes|bd_16#prev_2021|0-24|education_level|education_level: no_education|648 (34.2)|34.1591987348445||648
yes|bd_16#prev_2021|0-24|education_level|education_level: short_education|948 (50.0)|49.9736425935688||948
yes|bd_16#prev_2021|25-64|__n|__n|7,620 (100.0)|100||7620
yes|bd_16#prev_2021|25-64|male|male|3,724 (48.9)|48.8713910761155||3724
yes|bd_16#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_16#prev_2021|25-64|cci_g|cci_g: +3|662 (8.7)|8.68766404199475||662
yes|bd_16#prev_2021|25-64|cci_g|cci_g: 0|4,662 (61.2)|61.1811023622047||4662
yes|bd_16#prev_2021|25-64|cci_g|cci_g: 1-2|2,296 (30.1)|30.1312335958005||2296
yes|bd_16#prev_2021|25-64|age_index|age_index|49.5 (39.0;57.6)|39.0356164383561|57.5643835616438|49.520547945
yes|bd_16#prev_2021|25-64|education_level|education_level: title||||
yes|bd_16#prev_2021|25-64|education_level|education_level: long_education|2,252 (29.6)|29.5538057742782||2252
yes|bd_16#prev_2021|25-64|education_level|education_level: medium_education|3,346 (43.9)|43.9107611548556||3346
yes|bd_16#prev_2021|25-64|education_level|education_level: no_education|160 (2.1)|2.09973753280839||160
yes|bd_16#prev_2021|25-64|education_level|education_level: short_education|1,862 (24.4)|24.4356955380577||1862
yes|bd_16#prev_2021|65+|__n|__n|4,596 (100.0)|100||4596
yes|bd_16#prev_2021|65+|male|male|2,274 (49.5)|49.4778067885117||2274
yes|bd_16#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_16#prev_2021|65+|cci_g|cci_g: +3|1,010 (22.0)|21.9756309834638||1010
yes|bd_16#prev_2021|65+|cci_g|cci_g: 0|1,756 (38.2)|38.207136640557||1756
yes|bd_16#prev_2021|65+|cci_g|cci_g: 1-2|1,830 (39.8)|39.8172323759791||1830
yes|bd_16#prev_2021|65+|age_index|age_index|74.5 (70.1;79.4)|70.1068493150685|79.4191780821917|74.495890411
yes|bd_16#prev_2021|65+|education_level|education_level: title||||
yes|bd_16#prev_2021|65+|education_level|education_level: long_education|832 (18.1)|18.1026979982593||832
yes|bd_16#prev_2021|65+|education_level|education_level: medium_education|2,172 (47.3)|47.2584856396866||2172
yes|bd_16#prev_2021|65+|education_level|education_level: no_education|298 (6.5)|6.48389904264578||298
yes|bd_16#prev_2021|65+|education_level|education_level: short_education|1,294 (28.2)|28.1549173194081||1294
yes|bd_17#inc_2016_2021|0-24|__n|__n|207 (100.0)|100||207
yes|bd_17#inc_2016_2021|0-24|male|male|98 (47.3)|47.3429951690821||98
yes|bd_17#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|0-24|cci_g|cci_g: +3|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|cci_g|cci_g: 0|170 (82.1)|82.1256038647343||170
yes|bd_17#inc_2016_2021|0-24|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|age_index|age_index|12.6 (4.2;18.5)|4.19398907103825|18.4934351373605|12.589041096
yes|bd_17#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|0-24|education_level|education_level: long_education|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|education_level|education_level: medium_education|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|education_level|education_level: no_education|112 (54.1)|54.1062801932367||112
yes|bd_17#inc_2016_2021|0-24|education_level|education_level: short_education|80 (38.6)|38.647342995169||80
yes|bd_17#inc_2016_2021|25-64|__n|__n|1,688 (100.0)|100||1688
yes|bd_17#inc_2016_2021|25-64|male|male|982 (58.2)|58.1753554502369||982
yes|bd_17#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|25-64|cci_g|cci_g: +3|76 (4.5)|4.50236966824644||76
yes|bd_17#inc_2016_2021|25-64|cci_g|cci_g: 0|1,224 (72.5)|72.5118483412322||1224
yes|bd_17#inc_2016_2021|25-64|cci_g|cci_g: 1-2|388 (23.0)|22.9857819905213||388
yes|bd_17#inc_2016_2021|25-64|age_index|age_index|55.6 (47.5;60.9)|47.4674563964368|60.8634852908151|55.592450782
yes|bd_17#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|25-64|education_level|education_level: long_education|408 (24.2)|24.170616113744||408
yes|bd_17#inc_2016_2021|25-64|education_level|education_level: medium_education|826 (48.9)|48.9336492890995||826
yes|bd_17#inc_2016_2021|25-64|education_level|education_level: no_education|62 (3.7)|3.67298578199052||62
yes|bd_17#inc_2016_2021|25-64|education_level|education_level: short_education|392 (23.2)|23.2227488151658||392
yes|bd_17#inc_2016_2021|65+|__n|__n|2,574 (100.0)|100||2574
yes|bd_17#inc_2016_2021|65+|male|male|1,310 (50.9)|50.8935508935509||1310
yes|bd_17#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|65+|cci_g|cci_g: +3|278 (10.8)|10.8003108003108||278
yes|bd_17#inc_2016_2021|65+|cci_g|cci_g: 0|1,394 (54.2)|54.1569541569541||1394
yes|bd_17#inc_2016_2021|65+|cci_g|cci_g: 1-2|902 (35.0)|35.042735042735||902
yes|bd_17#inc_2016_2021|65+|age_index|age_index|73.2 (69.5;77.8)|69.5287671232876|77.7808219178082|73.17260274
yes|bd_17#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|65+|education_level|education_level: long_education|566 (22.0)|21.9891219891219||566
yes|bd_17#inc_2016_2021|65+|education_level|education_level: medium_education|1,200 (46.6)|46.6200466200466||1200
yes|bd_17#inc_2016_2021|65+|education_level|education_level: no_education|176 (6.8)|6.83760683760683||176
yes|bd_17#inc_2016_2021|65+|education_level|education_level: short_education|632 (24.6)|24.5532245532245||632
yes|bd_17#prev_2021|0-24|__n|__n|605 (100.0)|100||605
yes|bd_17#prev_2021|0-24|male|male|317 (52.4)|52.396694214876||317
yes|bd_17#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_17#prev_2021|0-24|cci_g|cci_g: +3|37 (6.1)|6.11570247933884||37
yes|bd_17#prev_2021|0-24|cci_g|cci_g: 0|384 (63.5)|63.4710743801653||384
yes|bd_17#prev_2021|0-24|cci_g|cci_g: 1-2|184 (30.4)|30.4132231404958||184
yes|bd_17#prev_2021|0-24|age_index|age_index|16.7 (11.8;20.7)|11.772602739726|20.691256830601|16.696721311
yes|bd_17#prev_2021|0-24|education_level|education_level: title||||
yes|bd_17#prev_2021|0-24|education_level|education_level: long_education|*|M|M|M
yes|bd_17#prev_2021|0-24|education_level|education_level: medium_education|*|M|M|M
yes|bd_17#prev_2021|0-24|education_level|education_level: no_education|182 (30.1)|30.0826446280991||182
yes|bd_17#prev_2021|0-24|education_level|education_level: short_education|386 (63.8)|63.801652892562||386
yes|bd_17#prev_2021|25-64|__n|__n|2,924 (100.0)|100||2924
yes|bd_17#prev_2021|25-64|male|male|1,642 (56.2)|56.1559507523939||1642
yes|bd_17#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_17#prev_2021|25-64|cci_g|cci_g: +3|224 (7.7)|7.66073871409028||224
yes|bd_17#prev_2021|25-64|cci_g|cci_g: 0|1,896 (64.8)|64.8426812585499||1896
yes|bd_17#prev_2021|25-64|cci_g|cci_g: 1-2|804 (27.5)|27.4965800273597||804
yes|bd_17#prev_2021|25-64|age_index|age_index|53.1 (42.4;59.3)|42.4328767123287|59.2986301369863|53.079452055
yes|bd_17#prev_2021|25-64|education_level|education_level: title||||
yes|bd_17#prev_2021|25-64|education_level|education_level: long_education|744 (25.4)|25.4445964432284||744
yes|bd_17#prev_2021|25-64|education_level|education_level: medium_education|1,282 (43.8)|43.844049247606||1282
yes|bd_17#prev_2021|25-64|education_level|education_level: no_education|90 (3.1)|3.07797537619699||90
yes|bd_17#prev_2021|25-64|education_level|education_level: short_education|808 (27.6)|27.6333789329685||808
yes|bd_17#prev_2021|65+|__n|__n|3,054 (100.0)|100||3054
yes|bd_17#prev_2021|65+|male|male|1,616 (52.9)|52.9142108709888||1616
yes|bd_17#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_17#prev_2021|65+|cci_g|cci_g: +3|488 (16.0)|15.9790438768827||488
yes|bd_17#prev_2021|65+|cci_g|cci_g: 0|1,374 (45.0)|44.9901768172888||1374
yes|bd_17#prev_2021|65+|cci_g|cci_g: 1-2|1,192 (39.0)|39.0307793058284||1192
yes|bd_17#prev_2021|65+|age_index|age_index|74.1 (70.0;78.7)|70.0027397260274|78.7342465753424|74.147945205
yes|bd_17#prev_2021|65+|education_level|education_level: title||||
yes|bd_17#prev_2021|65+|education_level|education_level: long_education|696 (22.8)|22.7897838899803||696
yes|bd_17#prev_2021|65+|education_level|education_level: medium_education|1,376 (45.1)|45.0556647020301||1376
yes|bd_17#prev_2021|65+|education_level|education_level: no_education|198 (6.5)|6.48330058939096||198
yes|bd_17#prev_2021|65+|education_level|education_level: short_education|784 (25.7)|25.6712508185985||784
yes|bd_18#inc_2016_2021|0-24|__n|__n|193 (100.0)|100||193
yes|bd_18#inc_2016_2021|0-24|male|male|91 (47.2)|47.1502590673575||91
yes|bd_18#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_18#inc_2016_2021|0-24|cci_g|cci_g: +3|6 (3.1)|3.10880829015544||6
yes|bd_18#inc_2016_2021|0-24|cci_g|cci_g: 0|154 (79.8)|79.7927461139896||154
yes|bd_18#inc_2016_2021|0-24|cci_g|cci_g: 1-2|33 (17.1)|17.0984455958549||33
yes|bd_18#inc_2016_2021|0-24|age_index|age_index|17.9 (12.1;21.3)|12.0956284153005|21.3287671232876|17.863013699
yes|bd_18#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_18#inc_2016_2021|0-24|education_level|education_level: long_education|6 (3.1)|3.10880829015544||6
yes|bd_18#inc_2016_2021|0-24|education_level|education_level: medium_education|27 (14.0)|13.9896373056994||27
yes|bd_18#inc_2016_2021|0-24|education_level|education_level: no_education|55 (28.5)|28.4974093264248||55
yes|bd_18#inc_2016_2021|0-24|education_level|education_level: short_education|105 (54.4)|54.4041450777202||105
yes|bd_18#inc_2016_2021|25-64|__n|__n|5,504 (100.0)|100||5504
yes|bd_18#inc_2016_2021|25-64|male|male|2,808 (51.0)|51.0174418604651||2808
yes|bd_18#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_18#inc_2016_2021|25-64|cci_g|cci_g: +3|270 (4.9)|4.90552325581395||270
yes|bd_18#inc_2016_2021|25-64|cci_g|cci_g: 0|3,934 (71.5)|71.4752906976744||3934
yes|bd_18#inc_2016_2021|25-64|cci_g|cci_g: 1-2|1,300 (23.6)|23.6191860465116||1300
yes|bd_18#inc_2016_2021|25-64|age_index|age_index|56.7 (48.8;61.4)|48.7575342465753|61.4489632457519|56.71369863
yes|bd_18#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_18#inc_2016_2021|25-64|education_level|education_level: long_education|1,426 (25.9)|25.9084302325581||1426
yes|bd_18#inc_2016_2021|25-64|education_level|education_level: medium_education|2,712 (49.3)|49.2732558139535||2712
yes|bd_18#inc_2016_2021|25-64|education_level|education_level: no_education|172 (3.1)|3.125||172
yes|bd_18#inc_2016_2021|25-64|education_level|education_level: short_education|1,194 (21.7)|21.6933139534883||1194
yes|bd_18#inc_2016_2021|65+|__n|__n|18,594 (100.0)|100||18594
yes|bd_18#inc_2016_2021|65+|male|male|11,172 (60.1)|60.0838980316231||11172
yes|bd_18#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_18#inc_2016_2021|65+|cci_g|cci_g: +3|2,594 (14.0)|13.9507367968161||2594
yes|bd_18#inc_2016_2021|65+|cci_g|cci_g: 0|9,084 (48.9)|48.8544691836076||9084
yes|bd_18#inc_2016_2021|65+|cci_g|cci_g: 1-2|6,916 (37.2)|37.1947940195762||6916
yes|bd_18#inc_2016_2021|65+|age_index|age_index|76.2 (71.9;80.9)|71.8794520547945|80.9384235346957|76.158469945
yes|bd_18#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_18#inc_2016_2021|65+|education_level|education_level: long_education|3,602 (19.4)|19.3718403786167||3602
yes|bd_18#inc_2016_2021|65+|education_level|education_level: medium_education|8,294 (44.6)|44.6057868129504||8294
yes|bd_18#inc_2016_2021|65+|education_level|education_level: no_education|1,550 (8.3)|8.33602237280843||1550
yes|bd_18#inc_2016_2021|65+|education_level|education_level: short_education|5,148 (27.7)|27.6863504356244||5148
yes|bd_18#prev_2021|0-24|__n|__n|331 (100.0)|100||331
yes|bd_18#prev_2021|0-24|male|male|163 (49.2)|49.2447129909365||163
yes|bd_18#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_18#prev_2021|0-24|cci_g|cci_g: +3|12 (3.6)|3.62537764350453||12
yes|bd_18#prev_2021|0-24|cci_g|cci_g: 0|270 (81.6)|81.5709969788519||270
yes|bd_18#prev_2021|0-24|cci_g|cci_g: 1-2|49 (14.8)|14.8036253776435||49
yes|bd_18#prev_2021|0-24|age_index|age_index|20.1 (15.7;22.8)|15.6575342465753|22.8027397260274|20.084699454
yes|bd_18#prev_2021|0-24|education_level|education_level: title||||
yes|bd_18#prev_2021|0-24|education_level|education_level: long_education|6 (1.8)|1.81268882175226||6
yes|bd_18#prev_2021|0-24|education_level|education_level: medium_education|48 (14.5)|14.5015105740181||48
yes|bd_18#prev_2021|0-24|education_level|education_level: no_education|60 (18.1)|18.1268882175226||60
yes|bd_18#prev_2021|0-24|education_level|education_level: short_education|217 (65.6)|65.5589123867069||217
yes|bd_18#prev_2021|25-64|__n|__n|9,534 (100.0)|100||9534
yes|bd_18#prev_2021|25-64|male|male|4,262 (44.7)|44.7031676106566||4262
yes|bd_18#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_18#prev_2021|25-64|cci_g|cci_g: +3|480 (5.0)|5.03461296412838||480
yes|bd_18#prev_2021|25-64|cci_g|cci_g: 0|6,738 (70.7)|70.6733794839521||6738
yes|bd_18#prev_2021|25-64|cci_g|cci_g: 1-2|2,316 (24.3)|24.2920075519194||2316
yes|bd_18#prev_2021|25-64|age_index|age_index|56.0 (48.3;61.1)|48.2732240437158|61.0712328767123|55.953424658
yes|bd_18#prev_2021|25-64|education_level|education_level: title||||
yes|bd_18#prev_2021|25-64|education_level|education_level: long_education|2,190 (23.0)|22.9704216488357||2190
yes|bd_18#prev_2021|25-64|education_level|education_level: medium_education|4,636 (48.6)|48.6259702118733||4636
yes|bd_18#prev_2021|25-64|education_level|education_level: no_education|298 (3.1)|3.12565554856303||298
